"Sector","Year","DemandTWh","Zone","Scenario"
"Commercial",2031,93.9577255249023,"PJM / West","Counterfactual Baseline case"
"Industrial",2031,107.25244140625,"PJM / West","Counterfactual Baseline case"
"Transportation",2031,0.854598879814148,"PJM / West","Counterfactual Baseline case"
"Residential",2032,115.998481750488,"PJM / West","Counterfactual Baseline case"
"Commercial",2032,95.3887100219727,"PJM / West","Counterfactual Baseline case"
"Industrial",2032,107.208084106445,"PJM / West","Counterfactual Baseline case"
"Transportation",2032,0.852133214473724,"PJM / West","Counterfactual Baseline case"
"Residential",2033,117.664123535156,"PJM / West","Counterfactual Baseline case"
"Commercial",2033,96.8943176269531,"PJM / West","Counterfactual Baseline case"
"Industrial",2033,107.470596313477,"PJM / West","Counterfactual Baseline case"
"Transportation",2033,0.850498199462891,"PJM / West","Counterfactual Baseline case"
"Residential",2034,119.673561096191,"PJM / West","Counterfactual Baseline case"
"Commercial",2034,98.9003753662109,"PJM / West","Counterfactual Baseline case"
"Industrial",2034,108.284385681152,"PJM / West","Counterfactual Baseline case"
"Transportation",2034,0.848073601722717,"PJM / West","Counterfactual Baseline case"
"Residential",2035,121.823913574219,"PJM / West","Counterfactual Baseline case"
"Commercial",2035,101.017402648926,"PJM / West","Counterfactual Baseline case"
"Industrial",2035,109.250694274902,"PJM / West","Counterfactual Baseline case"
"Transportation",2035,0.848190248012543,"PJM / West","Counterfactual Baseline case"
"Residential",2036,123.900260925293,"PJM / West","Counterfactual Baseline case"
"Commercial",2036,103.096092224121,"PJM / West","Counterfactual Baseline case"
"Industrial",2036,110.400161743164,"PJM / West","Counterfactual Baseline case"
"Transportation",2036,0.848426461219788,"PJM / West","Counterfactual Baseline case"
"Residential",2037,125.783111572266,"PJM / West","Counterfactual Baseline case"
"Commercial",2037,104.87230682373,"PJM / West","Counterfactual Baseline case"
"Industrial",2037,111.889991760254,"PJM / West","Counterfactual Baseline case"
"Transportation",2037,0.851876318454742,"PJM / West","Counterfactual Baseline case"
"Residential",2038,127.369171142578,"PJM / West","Counterfactual Baseline case"
"Commercial",2038,106.082275390625,"PJM / West","Counterfactual Baseline case"
"Industrial",2038,112.961700439453,"PJM / West","Counterfactual Baseline case"
"Transportation",2038,0.854678630828857,"PJM / West","Counterfactual Baseline case"
"Residential",2039,129.086227416992,"PJM / West","Counterfactual Baseline case"
"Commercial",2039,107.953979492188,"PJM / West","Counterfactual Baseline case"
"Industrial",2039,114.354705810547,"PJM / West","Counterfactual Baseline case"
"Transportation",2039,0.857074201107025,"PJM / West","Counterfactual Baseline case"
"Residential",2040,130.58317565918,"PJM / West","Counterfactual Baseline case"
"Commercial",2040,109.622230529785,"PJM / West","Counterfactual Baseline case"
"Industrial",2040,115.443222045898,"PJM / West","Counterfactual Baseline case"
"Transportation",2040,0.859564542770386,"PJM / West","Counterfactual Baseline case"
"Residential",2041,132.049087524414,"PJM / West","Counterfactual Baseline case"
"Commercial",2041,111.26245880127,"PJM / West","Counterfactual Baseline case"
"Industrial",2041,116.310974121094,"PJM / West","Counterfactual Baseline case"
"Transportation",2041,0.86193573474884,"PJM / West","Counterfactual Baseline case"
"Residential",2042,133.477874755859,"PJM / West","Counterfactual Baseline case"
"Commercial",2042,112.785652160645,"PJM / West","Counterfactual Baseline case"
"Industrial",2042,116.92610168457,"PJM / West","Counterfactual Baseline case"
"Transportation",2042,0.86405223608017,"PJM / West","Counterfactual Baseline case"
"Residential",2043,134.859390258789,"PJM / West","Counterfactual Baseline case"
"Commercial",2043,114.197143554688,"PJM / West","Counterfactual Baseline case"
"Industrial",2043,117.262031555176,"PJM / West","Counterfactual Baseline case"
"Transportation",2043,0.866822957992554,"PJM / West","Counterfactual Baseline case"
"Residential",2044,136.075820922852,"PJM / West","Counterfactual Baseline case"
"Commercial",2044,115.394355773926,"PJM / West","Counterfactual Baseline case"
"Industrial",2044,117.42414855957,"PJM / West","Counterfactual Baseline case"
"Transportation",2044,0.869142770767212,"PJM / West","Counterfactual Baseline case"
"Residential",2045,137.12028503418,"PJM / West","Counterfactual Baseline case"
"Commercial",2045,116.48161315918,"PJM / West","Counterfactual Baseline case"
"Industrial",2045,117.885681152344,"PJM / West","Counterfactual Baseline case"
"Transportation",2045,0.871846318244934,"PJM / West","Counterfactual Baseline case"
"Residential",2046,138.222351074219,"PJM / West","Counterfactual Baseline case"
"Commercial",2046,117.528701782227,"PJM / West","Counterfactual Baseline case"
"Industrial",2046,118.554992675781,"PJM / West","Counterfactual Baseline case"
"Transportation",2046,0.874571740627289,"PJM / West","Counterfactual Baseline case"
"Residential",2047,139.289016723633,"PJM / West","Counterfactual Baseline case"
"Commercial",2047,118.395248413086,"PJM / West","Counterfactual Baseline case"
"Industrial",2047,119.161651611328,"PJM / West","Counterfactual Baseline case"
"Transportation",2047,0.87703412771225,"PJM / West","Counterfactual Baseline case"
"Residential",2048,140.288528442383,"PJM / West","Counterfactual Baseline case"
"Commercial",2048,119.107360839844,"PJM / West","Counterfactual Baseline case"
"Industrial",2048,119.716247558594,"PJM / West","Counterfactual Baseline case"
"Transportation",2048,0.879521548748016,"PJM / West","Counterfactual Baseline case"
"Residential",2049,141.207092285156,"PJM / West","Counterfactual Baseline case"
"Commercial",2049,119.663223266602,"PJM / West","Counterfactual Baseline case"
"Industrial",2049,120.130302429199,"PJM / West","Counterfactual Baseline case"
"Transportation",2049,0.881519198417664,"PJM / West","Counterfactual Baseline case"
"Residential",2050,142.128570556641,"PJM / West","Counterfactual Baseline case"
"Commercial",2050,120.211883544922,"PJM / West","Counterfactual Baseline case"
"Industrial",2050,120.731735229492,"PJM / West","Counterfactual Baseline case"
"Transportation",2050,0.883284449577332,"PJM / West","Counterfactual Baseline case"
"Residential",2025,29.1397514343262,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2025,33.1928825378418,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Industrial",2025,28.6212501525879,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Transportation",2025,0.191569164395332,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Residential",2026,28.8441524505615,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2026,35.2202949523926,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Industrial",2026,29.3821811676025,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Transportation",2026,0.194632411003113,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Residential",2027,29.1982727050781,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2027,35.2651138305664,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Industrial",2027,29.3285274505615,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Transportation",2027,0.194972783327103,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Residential",2028,29.6081275939941,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2028,35.5689735412598,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Industrial",2028,29.0440139770508,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Transportation",2028,0.193245753645897,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Residential",2029,29.9828567504883,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2029,35.7228775024414,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Industrial",2029,28.786153793335,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Transportation",2029,0.19010466337204,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Residential",2030,30.2678089141846,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2030,35.7073211669922,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Industrial",2030,28.7552318572998,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Transportation",2030,0.18600706756115,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Residential",2031,30.480489730835,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2031,35.5647277832031,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Industrial",2031,28.7923603057861,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Transportation",2031,0.182451874017716,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Residential",2032,30.8702030181885,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2032,36.0035934448242,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Industrial",2032,28.8217849731445,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Transportation",2032,0.178833067417145,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Residential",2033,31.3386325836182,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2033,36.4353179931641,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Industrial",2033,28.939266204834,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Transportation",2033,0.175654292106628,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Residential",2034,31.9170570373535,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2034,37.0915336608887,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Industrial",2034,29.2152442932129,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Transportation",2034,0.171774670481682,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Residential",2035,32.5377197265625,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2035,37.7932472229004,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Industrial",2035,29.5288810729981,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Transportation",2035,0.170168325304985,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Residential",2036,33.1443252563477,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2036,38.4979820251465,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Industrial",2036,29.8801689147949,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Transportation",2036,0.168171346187592,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Residential",2037,33.6892890930176,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2037,39.0454940795898,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Industrial",2037,30.3694915771484,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Transportation",2037,0.168423980474472,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Residential",2038,34.1518325805664,"PJM / Commonwealth Edison","Counterfactual Baseline case"
"Commercial",2038,39.3641471862793,"PJM / Commonwealth Edison","Counterfactual Baseline case"
