region,year,avg_added_mw,flat_true_peak_added_mw,flat_false_peak_added_mw,peak_diff_mw,peak_ratio
p115,2027,169.3,169.3,906.1,736.9,5.4
p115,2028,212.9,212.9,1152.9,940.0,5.4
p115,2029,257.0,257.0,1408.3,1151.3,5.5
p115,2030,301.7,301.7,1672.7,1371.1,5.5
p115,2031,325.6,325.6,1817.5,1491.9,5.6
p115,2032,349.6,349.6,1965.0,1615.3,5.6
p115,2033,373.8,373.8,2115.2,1741.3,5.7
p115,2034,398.2,398.2,2268.2,1870.0,5.7
p115,2035,422.7,422.7,2424.0,2001.3,5.7
p115,2036,447.4,447.4,2582.7,2135.3,5.8
p115,2037,472.2,472.2,2744.4,2272.2,5.8
p115,2038,497.2,497.2,2909.1,2411.8,5.9
p115,2039,522.4,522.4,3076.8,2554.4,5.9
p115,2040,547.7,547.7,3247.7,2700.0,5.9
p115,2041,566.9,566.9,3379.1,2812.2,6.0
p115,2042,586.3,586.3,3512.4,2926.1,6.0
p115,2043,605.7,605.7,3647.6,3041.9,6.0
p115,2044,625.2,625.2,3784.6,3159.4,6.1
p115,2045,644.8,644.8,3923.6,3278.8,6.1
p115,2046,664.5,664.5,4064.5,3400.0,6.1
p115,2047,684.3,684.3,4207.4,3523.1,6.1
p115,2048,704.2,704.2,4352.3,3648.1,6.2
p115,2049,724.2,724.2,4499.3,3775.1,6.2
p115,2050,744.3,744.3,4648.3,3904.0,6.2
p116,2023,0.0,0.0,0.0,0.0,
p116,2024,0.0,0.0,0.0,0.0,
p116,2025,0.0,0.0,0.0,0.0,
p116,2026,0.0,0.0,0.0,0.0,
p116,2027,0.0,0.0,0.0,0.0,
p116,2028,0.0,0.0,0.0,0.0,
p116,2029,0.0,0.0,0.0,0.0,
p116,2030,0.0,0.0,0.0,0.0,
p116,2031,0.0,0.0,0.0,0.0,
p116,2032,0.0,0.0,0.0,0.0,
p116,2033,0.0,0.0,0.0,0.0,
p116,2034,0.0,0.0,0.0,0.0,
p116,2035,0.0,0.0,0.0,0.0,
p116,2036,0.0,0.0,0.0,0.0,
p116,2037,0.0,0.0,0.0,0.0,
p116,2038,0.0,0.0,0.0,0.0,
p116,2039,0.0,0.0,0.0,0.0,
p116,2040,0.0,0.0,0.0,0.0,
p116,2041,0.0,0.0,0.0,0.0,
p116,2042,0.0,0.0,0.0,0.0,
p116,2043,0.0,0.0,0.0,0.0,
p116,2044,0.0,0.0,0.0,0.0,
p116,2045,0.0,0.0,0.0,0.0,
p116,2046,0.0,0.0,0.0,0.0,
p116,2047,0.0,0.0,0.0,0.0,
p116,2048,0.0,0.0,0.0,0.0,
p116,2049,0.0,0.0,0.0,0.0,
p116,2050,0.0,0.0,0.0,0.0,
p117,2023,0.0,0.0,0.0,0.0,
p117,2024,0.0,0.0,0.0,0.0,
p117,2025,0.0,0.0,0.0,0.0,
p117,2026,0.0,0.0,0.0,0.0,
p117,2027,0.0,0.0,0.0,0.0,
p117,2028,0.0,0.0,0.0,0.0,
p117,2029,0.0,0.0,0.0,0.0,
p117,2030,0.0,0.0,0.0,0.0,
p117,2031,0.0,0.0,0.0,0.0,
p117,2032,0.0,0.0,0.0,0.0,
p117,2033,0.0,0.0,0.0,0.0,
p117,2034,0.0,0.0,0.0,0.0,
p117,2035,0.0,0.0,0.0,0.0,
p117,2036,0.0,0.0,0.0,0.0,
p117,2037,0.0,0.0,0.0,0.0,
p117,2038,0.0,0.0,0.0,0.0,
p117,2039,0.0,0.0,0.0,0.0,
p117,2040,0.0,0.0,0.0,0.0,
p117,2041,0.0,0.0,0.0,0.0,
p117,2042,0.0,0.0,0.0,0.0,
p117,2043,0.0,0.0,0.0,0.0,
p117,2044,0.0,0.0,0.0,0.0,
p117,2045,0.0,0.0,0.0,0.0,
p117,2046,0.0,0.0,0.0,0.0,
p117,2047,0.0,0.0,0.0,0.0,
p117,2048,0.0,0.0,0.0,0.0,
p117,2049,0.0,0.0,0.0,0.0,
p117,2050,0.0,0.0,0.0,0.0,
p118,2023,0.0,0.0,0.0,0.0,
p118,2024,181.0,181.0,957.8,776.8,5.3
p118,2025,374.2,374.2,2103.4,1729.2,5.6
p118,2026,580.4,580.4,3473.5,2893.1,6.0
p118,2027,800.4,800.4,5112.2,4311.8,6.4
p118,2028,1035.3,1035.3,7072.2,6036.9,6.8
p118,2029,1285.9,1285.9,9416.4,8130.5,7.3
p118,2030,1553.4,1553.4,12220.1,10666.7,7.9
p118,2031,1708.8,1708.8,14046.1,12337.3,8.2
p118,2032,1869.9,1869.9,16067.0,14197.1,8.6
p118,2033,2037.0,2037.0,18303.7,16266.7,9.0
p118,2034,2210.1,2210.1,20779.1,18568.9,9.4
p118,2035,2389.6,2389.6,23518.7,21129.1,9.8
p118,2036,2575.7,2575.7,26550.8,23975.1,10.3
p118,2037,2768.6,2768.6,29906.5,27137.9,10.8
p118,2038,2968.5,2968.5,33620.4,30651.9,11.3
p118,2039,3175.8,3175.8,37730.8,34555.1,11.9
p118,2040,3390.6,3390.6,42280.0,38889.4,12.5
p118,2041,3564.0,3564.0,46200.0,42636.0,13.0
p118,2042,3742.4,3742.4,50445.8,46703.4,13.5
p118,2043,3925.8,3925.8,55044.4,51118.6,14.0
p118,2044,4114.4,4114.4,60025.2,55910.8,14.6
p118,2045,4308.5,4308.5,65420.0,61111.6,15.2
p118,2046,4508.0,4508.0,71263.2,66755.2,15.8
p118,2047,4713.3,4713.3,77592.0,72878.7,16.5
p118,2048,4924.4,4924.4,84446.8,79522.4,17.1
p118,2049,5141.5,5141.5,91871.2,86729.7,17.9
p118,2050,5364.8,5364.8,99912.8,94547.9,18.6
p119,2023,0.0,0.0,0.0,0.0,
p119,2024,4.7,4.7,24.3,19.6,5.2
p119,2025,9.5,9.5,49.5,40.0,5.2
p119,2026,14.3,14.3,75.4,61.2,5.3
p119,2027,19.1,19.1,102.3,83.1,5.3
p119,2028,24.1,24.1,130.0,105.9,5.4
p119,2029,29.1,29.1,158.6,129.6,5.5
p119,2030,34.1,34.1,188.2,154.1,5.5
p119,2031,36.8,36.8,204.4,167.6,5.6
p119,2032,39.5,39.5,220.9,181.4,5.6
p119,2033,42.2,42.2,237.6,195.4,5.6
p119,2034,45.0,45.0,254.6,209.7,5.7
p119,2035,47.7,47.7,272.0,224.2,5.7
p119,2036,50.5,50.5,289.6,239.1,5.7
p119,2037,53.3,53.3,307.5,254.3,5.8
p119,2038,56.1,56.1,325.8,269.7,5.8
p119,2039,58.9,58.9,344.4,285.5,5.8
p119,2040,61.8,61.8,363.3,301.5,5.9
p119,2041,63.9,63.9,377.8,313.9,5.9
p119,2042,66.1,66.1,392.5,326.4,5.9
p119,2043,68.3,68.3,407.4,339.2,6.0
p119,2044,70.5,70.5,422.6,352.1,6.0
p119,2045,72.7,72.7,437.9,365.2,6.0
p119,2046,74.9,74.9,453.4,378.5,6.1
p119,2047,77.1,77.1,469.1,392.0,6.1
p119,2048,79.3,79.3,485.0,405.7,6.1
p119,2049,81.6,81.6,501.2,419.6,6.1
p119,2050,83.8,83.8,517.5,433.7,6.2
p12,2023,0.0,0.0,0.0,0.0,
p12,2024,41.7,41.7,231.9,190.2,5.6
p12,2025,84.5,84.5,481.6,397.1,5.7
p12,2026,128.5,128.5,750.5,622.0,5.8
p12,2027,173.6,173.6,1040.1,866.5,6.0
p12,2028,219.9,219.9,1351.9,1132.0,6.1
p12,2029,267.4,267.4,1687.8,1420.3,6.3
p12,2030,316.2,316.2,2049.4,1733.2,6.5
p12,2031,342.9,342.9,2257.1,1914.2,6.6
p12,2032,370.0,370.0,2473.4,2103.4,6.7
p12,2033,397.4,397.4,2698.5,2301.0,6.8
p12,2034,425.3,425.3,2932.8,2507.5,6.9
p12,2035,453.5,453.5,3176.7,2723.2,7.0
p12,2036,482.1,482.1,3430.7,2948.5,7.1
p12,2037,511.2,511.2,3695.0,3183.9,7.2
p12,2038,540.6,540.6,3970.2,3429.6,7.3
p12,2039,570.5,570.5,4256.7,3686.2,7.5
p12,2040,600.8,600.8,4555.0,3954.2,7.6
p12,2041,624.1,624.1,4791.4,4167.2,7.7
p12,2042,647.8,647.8,5035.2,4387.4,7.8
p12,2043,671.7,671.7,5286.6,4615.0,7.9
p12,2044,695.8,695.8,5545.9,4850.1,8.0
p12,2045,720.2,720.2,5813.2,5093.0,8.1
p12,2046,744.9,744.9,6089.0,5344.1,8.2
p12,2047,769.8,769.8,6373.3,5603.5,8.3
p12,2048,795.0,795.0,6666.5,5871.5,8.4
p12,2049,820.4,820.4,6968.8,6148.4,8.5
p12,2050,846.2,846.2,7280.6,6434.5,8.6
p120,2023,0.0,0.0,0.0,0.0,
p120,2024,2.9,2.9,15.0,12.1,5.2
p120,2025,5.8,5.8,30.5,24.7,5.2
p120,2026,8.8,8.8,46.6,37.8,5.3
p120,2027,11.8,11.8,63.3,51.4,5.3
p120,2028,14.9,14.9,80.5,65.6,5.4
p120,2029,18.0,18.0,98.3,80.3,5.5
p120,2030,21.1,21.1,116.7,95.7,5.5
p120,2031,22.7,22.7,126.8,104.1,5.6
p120,2032,24.4,24.4,137.1,112.7,5.6
p120,2033,26.1,26.1,147.6,121.5,5.7
p120,2034,27.8,27.8,158.2,130.4,5.7
p120,2035,29.5,29.5,169.1,139.6,5.7
p120,2036,31.2,31.2,180.2,148.9,5.8
p120,2037,33.0,33.0,191.4,158.4,5.8
p120,2038,34.7,34.7,202.9,168.2,5.8
p120,2039,36.5,36.5,214.6,178.1,5.9
p120,2040,38.2,38.2,226.5,188.2,5.9
p120,2041,39.6,39.6,235.6,196.0,6.0
p120,2042,40.9,40.9,244.9,204.0,6.0
p120,2043,42.3,42.3,254.3,212.0,6.0
p120,2044,43.7,43.7,263.9,220.2,6.0
p120,2045,45.0,45.0,273.5,228.5,6.1
p120,2046,46.4,46.4,283.4,237.0,6.1
p120,2047,47.8,47.8,293.3,245.5,6.1
p120,2048,49.2,49.2,303.4,254.2,6.2
p120,2049,50.6,50.6,313.6,263.0,6.2
p120,2050,52.0,52.0,324.0,272.0,6.2
p121,2023,0.0,0.0,0.0,0.0,
p121,2024,8.9,8.9,48.7,39.8,5.5
p121,2025,17.9,17.9,99.2,81.3,5.5
p121,2026,27.1,27.1,151.5,124.4,5.6
p121,2027,36.3,36.3,205.7,169.4,5.7
p121,2028,45.7,45.7,261.8,216.2,5.7
p121,2029,55.1,55.1,320.0,264.9,5.8
p121,2030,64.7,64.7,380.3,315.6,5.9
p121,2031,69.9,69.9,413.4,343.5,5.9
p121,2032,75.0,75.0,447.1,372.0,6.0
p121,2033,80.2,80.2,481.4,401.1,6.0
p121,2034,85.5,85.5,516.4,430.9,6.0
p121,2035,90.8,90.8,552.0,461.3,6.1
p121,2036,96.1,96.1,588.4,492.3,6.1
p121,2037,101.4,101.4,625.4,524.0,6.2
p121,2038,106.8,106.8,663.2,556.4,6.2
p121,2039,112.2,112.2,701.6,589.4,6.3
p121,2040,117.7,117.7,740.8,623.2,6.3
p121,2041,121.8,121.8,771.0,649.2,6.3
p121,2042,126.0,126.0,801.6,675.7,6.4
p121,2043,130.1,130.1,832.7,702.6,6.4
p121,2044,134.4,134.4,864.2,729.9,6.4
p121,2045,138.6,138.6,896.2,757.6,6.5
p121,2046,142.8,142.8,928.6,785.8,6.5
p121,2047,147.1,147.1,961.5,814.4,6.5
p121,2048,151.4,151.4,994.9,843.5,6.6
p121,2049,155.7,155.7,1028.8,873.1,6.6
p121,2050,160.0,160.0,1063.1,903.1,6.6
p122,2023,0.0,0.0,0.0,0.0,
p122,2024,178.1,178.1,921.4,743.3,5.2
p122,2025,358.8,358.8,1880.5,1521.7,5.2
p122,2026,542.0,542.0,2878.8,2336.9,5.3
p122,2027,727.7,727.7,3918.0,3190.3,5.4
p122,2028,916.1,916.1,4999.6,4083.5,5.5
p122,2029,1107.0,1107.0,6125.4,5018.4,5.5
p122,2030,1300.7,1300.7,7297.3,5996.6,5.6
p122,2031,1404.7,1404.7,7943.2,6538.5,5.7
p122,2032,1509.5,1509.5,8603.1,7093.7,5.7
p122,2033,1615.0,1615.0,9277.3,7662.3,5.7
p122,2034,1721.4,1721.4,9966.2,8244.8,5.8
p122,2035,1828.5,1828.5,10669.9,8841.4,5.8
p122,2036,1936.4,1936.4,11388.8,9452.5,5.9
p122,2037,2045.1,2045.1,12123.4,10078.3,5.9
p122,2038,2154.6,2154.6,12873.8,10719.2,6.0
p122,2039,2265.0,2265.0,13640.5,11375.5,6.0
p122,2040,2376.1,2376.1,14423.8,12047.6,6.1
p122,2041,2460.8,2460.8,15028.9,12568.1,6.1
p122,2042,2546.0,2546.0,15643.9,13097.9,6.1
p122,2043,2631.6,2631.6,16269.0,13637.4,6.2
p122,2044,2717.7,2717.7,16904.3,14186.6,6.2
p122,2045,2804.3,2804.3,17550.0,14745.7,6.3
p122,2046,2891.4,2891.4,18206.3,15314.9,6.3
p122,2047,2979.0,2979.0,18873.4,15894.4,6.3
p122,2048,3067.0,3067.0,19551.3,16484.3,6.4
p122,2049,3155.6,3155.6,20240.4,17084.8,6.4
p122,2050,3244.6,3244.6,20940.7,17696.1,6.5
p123,2023,0.0,0.0,0.0,0.0,
p123,2024,111.8,111.8,612.3,500.5,5.5
p123,2025,225.3,225.3,1251.3,1026.0,5.6
p123,2026,340.5,340.5,1918.3,1577.7,5.6
p123,2027,457.4,457.4,2614.3,2156.9,5.7
p123,2028,576.1,576.1,3340.8,2764.6,5.8
p123,2029,696.6,696.6,4098.9,3402.3,5.9
p123,2030,818.8,818.8,4890.2,4071.4,6.0
p123,2031,884.6,884.6,5327.8,4443.2,6.0
p123,2032,950.9,950.9,5775.4,4824.6,6.1
p123,2033,1017.7,1017.7,6233.5,5215.8,6.1
p123,2034,1085.0,1085.0,6702.1,5617.1,6.2
p123,2035,1152.8,1152.8,7181.6,6028.8,6.2
p123,2036,1221.2,1221.2,7672.2,6450.9,6.3
p123,2037,1290.2,1290.2,8174.1,6883.9,6.3
p123,2038,1359.7,1359.7,8687.6,7328.0,6.4
p123,2039,1429.7,1429.7,9213.0,7783.3,6.4
p123,2040,1500.3,1500.3,9750.6,8250.3,6.5
p123,2041,1554.1,1554.1,10166.7,8612.6,6.5
p123,2042,1608.3,1608.3,10590.1,8981.8,6.6
p123,2043,1662.8,1662.8,11021.0,9358.2,6.6
p123,2044,1717.6,1717.6,11459.3,9741.7,6.7
p123,2045,1772.7,1772.7,11905.3,10132.6,6.7
p123,2046,1828.2,1828.2,12359.2,10531.0,6.8
p123,2047,1884.0,1884.0,12821.0,10937.0,6.8
p123,2048,1940.1,1940.1,13290.8,11350.7,6.9
p123,2049,1996.6,1996.6,13768.9,11772.3,6.9
p123,2050,2053.4,2053.4,14255.4,12201.9,6.9
p124,2023,0.0,0.0,0.0,0.0,
p124,2024,6.6,6.6,35.1,28.5,5.3
p124,2025,13.8,13.8,79.3,65.4,5.7
p124,2026,21.7,21.7,134.9,113.2,6.2
p124,2027,30.2,30.2,205.0,174.8,6.8
p124,2028,39.5,39.5,293.4,253.9,7.4
p124,2029,49.7,49.7,404.7,355.0,8.1
p124,2030,60.7,60.7,544.9,484.2,9.0
p124,2031,67.3,67.3,642.0,574.6,9.5
p124,2032,74.2,74.2,752.9,678.7,10.1
p124,2033,81.5,81.5,879.7,798.2,10.8
p124,2034,89.1,89.1,1024.6,935.5,11.5
p124,2035,97.1,97.1,1190.2,1093.1,12.3
p124,2036,105.5,105.5,1379.5,1273.9,13.1
p124,2037,114.3,114.3,1595.8,1481.4,14.0
p124,2038,123.6,123.6,1842.9,1719.3,14.9
p124,2039,133.3,133.3,2125.4,1992.1,15.9
p124,2040,143.4,143.4,2448.2,2304.8,17.1
p124,2041,151.8,151.8,2738.6,2586.8,18.0
p124,2042,160.5,160.5,3061.7,2901.1,19.1
p124,2043,169.6,169.6,3421.0,3251.4,20.2
p124,2044,179.0,179.0,3820.8,3641.8,21.3
p124,2045,188.8,188.8,4265.6,4076.8,22.6
p124,2046,198.9,198.9,4760.3,4561.4,23.9
p124,2047,209.4,209.4,5310.6,5101.2,25.4
p124,2048,220.4,220.4,5922.9,5702.5,26.9
p124,2049,231.7,231.7,6603.9,6372.2,28.5
p124,2050,243.5,243.5,7361.5,7118.0,30.2
p125,2023,0.0,0.0,0.0,0.0,
p125,2024,1.8,1.8,10.9,9.1,6.1
p125,2025,3.6,3.6,21.9,18.3,6.1
p125,2026,5.4,5.4,32.9,27.5,6.1
p125,2027,7.2,7.2,43.9,36.7,6.1
p125,2028,9.0,9.0,55.0,46.0,6.1
p125,2029,10.8,10.8,66.1,55.3,6.1
p125,2030,12.6,12.6,77.3,64.7,6.2
p125,2031,13.5,13.5,83.2,69.6,6.2
p125,2032,14.5,14.5,89.1,74.6,6.2
p125,2033,15.4,15.4,95.0,79.6,6.2
p125,2034,16.4,16.4,100.9,84.5,6.2
p125,2035,17.3,17.3,106.8,89.5,6.2
p125,2036,18.3,18.3,112.8,94.5,6.2
p125,2037,19.2,19.2,118.7,99.5,6.2
p125,2038,20.2,20.2,124.7,104.6,6.2
p125,2039,21.1,21.1,130.7,109.6,6.2
p125,2040,22.1,22.1,136.7,114.6,6.2
p125,2041,22.8,22.8,141.2,118.4,6.2
p125,2042,23.5,23.5,145.7,122.2,6.2
p125,2043,24.2,24.2,150.2,126.0,6.2
p125,2044,24.9,24.9,154.8,129.8,6.2
p125,2045,25.6,25.6,159.3,133.7,6.2
p125,2046,26.4,26.4,163.9,137.5,6.2
p125,2047,27.1,27.1,168.4,141.3,6.2
p125,2048,27.8,27.8,173.0,145.2,6.2
p125,2049,28.5,28.5,177.5,149.0,6.2
p125,2050,29.2,29.2,182.1,152.9,6.2
p126,2023,0.0,0.0,0.0,0.0,
p126,2024,55.5,55.5,335.5,280.0,6.0
p126,2025,111.4,111.4,677.1,565.7,6.1
p126,2026,167.6,167.6,1024.9,857.3,6.1
p126,2027,224.2,224.2,1379.1,1154.9,6.2
p126,2028,281.2,281.2,1739.8,1458.6,6.2
p126,2029,338.5,338.5,2107.0,1768.5,6.2
p126,2030,396.1,396.1,2480.9,2084.8,6.3
p126,2031,426.7,426.7,2681.6,2254.9,6.3
p126,2032,457.4,457.4,2884.2,2426.9,6.3
p126,2033,488.2,488.2,3088.8,2600.6,6.3
p126,2034,519.0,519.0,3295.3,2776.3,6.3
p126,2035,550.0,550.0,3503.8,2953.8,6.4
p126,2036,581.1,581.1,3714.4,3133.3,6.4
p126,2037,612.3,612.3,3926.9,3314.6,6.4
p126,2038,643.6,643.6,4141.5,3497.9,6.4
p126,2039,675.0,675.0,4358.1,3683.2,6.5
p126,2040,706.5,706.5,4576.9,3870.4,6.5
p126,2041,730.3,730.3,4743.1,4012.9,6.5
p126,2042,754.1,754.1,4910.5,4156.4,6.5
p126,2043,778.0,778.0,5079.2,4301.2,6.5
p126,2044,802.0,802.0,5249.1,4447.1,6.5
p126,2045,826.0,826.0,5420.2,4594.2,6.6
p126,2046,850.1,850.1,5592.5,4742.4,6.6
p126,2047,874.2,874.2,5766.1,4891.9,6.6
p126,2048,898.4,898.4,5941.0,5042.5,6.6
p126,2049,922.7,922.7,6117.1,5194.4,6.6
p126,2050,947.0,947.0,6294.5,5347.4,6.6
p127,2023,0.0,0.0,0.0,0.0,
p127,2024,112.8,112.8,592.4,479.6,5.3
p127,2025,226.5,226.5,1198.2,971.7,5.3
p127,2026,341.1,341.1,1817.7,1476.7,5.3
p127,2027,456.5,456.5,2451.4,1994.8,5.4
p127,2028,572.9,572.9,3099.3,2526.5,5.4
p127,2029,690.2,690.2,3762.0,3071.9,5.5
p127,2030,808.3,808.3,4439.7,3631.4,5.5
p127,2031,871.2,871.2,4805.4,3934.2,5.5
p127,2032,934.2,934.2,5175.4,4241.1,5.5
p127,2033,997.6,997.6,5549.8,4552.2,5.6
p127,2034,1061.2,1061.2,5928.8,4867.6,5.6
p127,2035,1125.1,1125.1,6312.2,5187.2,5.6
p127,2036,1189.2,1189.2,6700.3,5511.1,5.6
p127,2037,1253.6,1253.6,7093.0,5839.4,5.7
p127,2038,1318.3,1318.3,7490.4,6172.1,5.7
p127,2039,1383.2,1383.2,7892.5,6509.3,5.7
p127,2040,1448.4,1448.4,8299.5,6851.1,5.7
p127,2041,1497.7,1497.7,8609.8,7112.1,5.7
p127,2042,1547.2,1547.2,8922.8,7375.7,5.8
p127,2043,1596.8,1596.8,9238.8,7642.0,5.8
p127,2044,1646.6,1646.6,9557.5,7911.0,5.8
p127,2045,1696.5,1696.5,9879.1,8182.7,5.8
p127,2046,1746.6,1746.6,10203.7,8457.1,5.8
p127,2047,1796.8,1796.8,10531.1,8734.3,5.9
p127,2048,1847.2,1847.2,10861.5,9014.3,5.9
p127,2049,1897.8,1897.8,11194.9,9297.2,5.9
p127,2050,1948.5,1948.5,11531.3,9582.8,5.9
p128,2023,0.0,0.0,0.0,0.0,
p128,2024,19.6,19.6,102.7,83.1,5.3
p128,2025,39.3,39.3,207.8,168.6,5.3
p128,2026,59.1,59.1,315.5,256.4,5.3
p128,2027,79.2,79.2,425.8,346.7,5.4
p128,2028,99.4,99.4,538.8,439.4,5.4
p128,2029,119.8,119.8,654.5,534.8,5.5
p128,2030,140.3,140.3,773.0,632.7,5.5
p128,2031,151.2,151.2,837.1,685.8,5.5
p128,2032,162.2,162.2,901.9,739.7,5.6
p128,2033,173.2,173.2,967.6,794.4,5.6
p128,2034,184.3,184.3,1034.1,849.8,5.6
p128,2035,195.4,195.4,1101.5,906.1,5.6
p128,2036,206.6,206.6,1169.7,963.1,5.7
p128,2037,217.8,217.8,1238.8,1021.0,5.7
p128,2038,229.1,229.1,1308.8,1079.7,5.7
p128,2039,240.4,240.4,1379.7,1139.3,5.7
p128,2040,251.8,251.8,1451.5,1199.7,5.8
p128,2041,260.4,260.4,1506.3,1245.9,5.8
p128,2042,269.0,269.0,1561.6,1292.5,5.8
p128,2043,277.7,277.7,1617.4,1339.7,5.8
p128,2044,286.4,286.4,1673.8,1387.4,5.8
p128,2045,295.1,295.1,1730.7,1435.6,5.9
p128,2046,303.8,303.8,1788.2,1484.3,5.9
p128,2047,312.6,312.6,1846.2,1533.6,5.9
p128,2048,321.4,321.4,1904.8,1583.4,5.9
p128,2049,330.3,330.3,1963.9,1633.7,5.9
p128,2050,339.1,339.1,2023.6,1684.5,6.0
p129,2023,0.0,0.0,0.0,0.0,
p129,2024,0.2,0.2,1.0,0.8,4.8
p129,2025,0.4,0.4,2.1,1.6,4.8
p129,2026,0.6,0.6,3.1,2.4,4.8
p129,2027,0.8,0.8,4.1,3.3,4.8
p129,2028,1.1,1.1,5.1,4.1,4.8
p129,2029,1.3,1.3,6.2,4.9,4.8
p129,2030,1.5,1.5,7.2,5.7,4.8
p129,2031,1.6,1.6,7.7,6.1,4.9
p129,2032,1.7,1.7,8.3,6.6,4.9
p129,2033,1.8,1.8,8.8,7.0,4.9
p129,2034,1.9,1.9,9.4,7.4,4.9
p129,2035,2.0,2.0,9.9,7.9,4.9
p129,2036,2.2,2.2,10.5,8.3,4.9
p129,2037,2.3,2.3,11.0,8.7,4.9
p129,2038,2.4,2.4,11.5,9.2,4.9
p129,2039,2.5,2.5,12.1,9.6,4.9
p129,2040,2.6,2.6,12.6,10.0,4.9
p129,2041,2.7,2.7,13.0,10.4,4.9
p129,2042,2.8,2.8,13.4,10.7,4.9
p129,2043,2.9,2.9,13.9,11.0,4.9
p129,2044,2.9,2.9,14.3,11.3,4.9
p129,2045,3.0,3.0,14.7,11.7,4.9
p129,2046,3.1,3.1,15.1,12.0,4.9
p129,2047,3.2,3.2,15.5,12.3,4.9
p129,2048,3.3,3.3,15.9,12.6,4.9
p129,2049,3.4,3.4,16.3,13.0,4.9
p129,2050,3.4,3.4,16.7,13.3,4.9
p13,2023,0.0,0.0,0.0,0.0,
p13,2024,113.3,113.3,629.9,516.5,5.6
p13,2025,230.7,230.7,1324.5,1093.8,5.7
p13,2026,352.2,352.2,2090.5,1738.4,5.9
p13,2027,477.9,477.9,2935.3,2457.4,6.1
p13,2028,608.1,608.1,3866.9,3258.8,6.4
p13,2029,742.9,742.9,4894.3,4151.5,6.6
p13,2030,882.4,882.4,6027.4,5144.9,6.8
p13,2031,959.8,959.8,6697.0,5737.2,7.0
p13,2032,1038.7,1038.7,7403.6,6364.9,7.1
p13,2033,1119.1,1119.1,8149.1,7030.0,7.3
p13,2034,1201.0,1201.0,8935.7,7734.7,7.4
p13,2035,1284.4,1284.4,9765.7,8481.2,7.6
p13,2036,1369.5,1369.5,10641.3,9271.8,7.8
p13,2037,1456.1,1456.1,11565.2,10109.1,7.9
p13,2038,1544.4,1544.4,12540.0,10995.7,8.1
p13,2039,1634.3,1634.3,13568.6,11934.3,8.3
p13,2040,1725.9,1725.9,14653.7,12927.8,8.5
p13,2041,1797.4,1797.4,15530.0,13732.6,8.6
p13,2042,1869.9,1869.9,16443.3,14573.4,8.8
p13,2043,1943.4,1943.4,17395.0,15451.6,9.0
p13,2044,2018.0,2018.0,18386.9,16368.9,9.1
p13,2045,2093.7,2093.7,19420.6,17326.9,9.3
p13,2046,2170.5,2170.5,20497.9,18327.4,9.4
p13,2047,2248.3,2248.3,21620.6,19372.3,9.6
p13,2048,2327.3,2327.3,22790.7,20463.3,9.8
p13,2049,2407.5,2407.5,24010.1,21602.6,10.0
p13,2050,2488.8,2488.8,25280.9,22792.1,10.2
p130,2023,0.0,0.0,0.0,0.0,
p130,2024,0.2,0.2,1.0,0.9,5.4
p130,2025,0.4,0.4,2.1,1.7,5.4
p130,2026,0.6,0.6,3.1,2.6,5.4
p130,2027,0.8,0.8,4.2,3.4,5.4
p130,2028,1.0,1.0,5.2,4.3,5.4
p130,2029,1.2,1.2,6.3,5.1,5.4
p130,2030,1.4,1.4,7.3,6.0,5.4
p130,2031,1.5,1.5,7.9,6.4,5.4
p130,2032,1.6,1.6,8.4,6.9,5.4
p130,2033,1.7,1.7,9.0,7.3,5.4
p130,2034,1.8,1.8,9.6,7.8,5.4
p130,2035,1.9,1.9,10.1,8.2,5.4
p130,2036,2.0,2.0,10.7,8.7,5.4
p130,2037,2.1,2.1,11.2,9.1,5.4
p130,2038,2.2,2.2,11.8,9.6,5.4
p130,2039,2.3,2.3,12.3,10.0,5.4
p130,2040,2.4,2.4,12.9,10.5,5.4
p130,2041,2.5,2.5,13.3,10.8,5.4
p130,2042,2.6,2.6,13.7,11.1,5.4
p130,2043,2.6,2.6,14.1,11.5,5.4
p130,2044,2.7,2.7,14.5,11.8,5.4
p130,2045,2.8,2.8,14.9,12.2,5.4
p130,2046,2.9,2.9,15.4,12.5,5.4
p130,2047,2.9,2.9,15.8,12.8,5.4
p130,2048,3.0,3.0,16.2,13.2,5.4
p130,2049,3.1,3.1,16.6,13.5,5.4
p130,2050,3.2,3.2,17.0,13.9,5.4
p131,2023,0.0,0.0,0.0,0.0,
p131,2024,1.5,1.5,8.3,6.8,5.7
p131,2025,2.9,2.9,16.6,13.7,5.7
p131,2026,4.4,4.4,24.9,20.5,5.7
p131,2027,5.9,5.9,33.2,27.3,5.7
p131,2028,7.3,7.3,41.5,34.2,5.7
p131,2029,8.8,8.8,49.9,41.0,5.7
p131,2030,10.3,10.3,58.2,47.9,5.7
p131,2031,11.0,11.0,62.6,51.5,5.7
p131,2032,11.8,11.8,66.9,55.1,5.7
p131,2033,12.6,12.6,71.3,58.7,5.7
p131,2034,13.4,13.4,75.7,62.3,5.7
p131,2035,14.1,14.1,80.1,65.9,5.7
p131,2036,14.9,14.9,84.5,69.6,5.7
p131,2037,15.7,15.7,88.8,73.2,5.7
p131,2038,16.4,16.4,93.2,76.8,5.7
p131,2039,17.2,17.2,97.6,80.4,5.7
p131,2040,18.0,18.0,102.0,84.0,5.7
p131,2041,18.6,18.6,105.3,86.7,5.7
