GENERATION_PROJECT,BUILD_YEAR,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost,gen_storage_energy_fixed_om
p50_onshore_wind_turbine_1,2005.0,0,31648,.,.
p50_onshore_wind_turbine_1,2006.0,0,31648,.,.
p50_onshore_wind_turbine_1,2007.0,0,31648,.,.
p50_onshore_wind_turbine_1,2008.0,0,31648,.,.
p50_onshore_wind_turbine_1,2009.0,0,31648,.,.
p50_onshore_wind_turbine_1,2010.0,0,31648,.,.
p50_onshore_wind_turbine_1,2011.0,0,31648,.,.
p50_onshore_wind_turbine_1,2012.0,0,31648,.,.
p50_onshore_wind_turbine_1,2014.0,0,31648,.,.
p50_onshore_wind_turbine_1,2015.0,0,31648,.,.
p50_onshore_wind_turbine_1,2016.0,0,31648,.,.
p50_onshore_wind_turbine_1,2017.0,0,31648,.,.
p50_onshore_wind_turbine_1,2018.0,0,31648,.,.
p50_onshore_wind_turbine_1,2019.0,0,31648,.,.
p50_onshore_wind_turbine_1,2020.0,0,31648,.,.
p50_onshore_wind_turbine_1,2021.0,0,31648,.,.
p50_onshore_wind_turbine_1,2022.0,0,31648,.,.
p50_onshore_wind_turbine_1,2023.0,0,31648,.,.
p50_onshore_wind_turbine_1,2024.0,0,31648,.,.
p50_onshore_wind_turbine_1,2025.0,0,31648,.,.
p50_other_peaker_1,1936.0,0,25800,.,.
p50_other_peaker_1,1939.0,0,25800,.,.
p50_other_peaker_1,1949.0,0,25800,.,.
p50_other_peaker_1,1952.0,0,25800,.,.
p50_other_peaker_1,1954.0,0,25800,.,.
p50_other_peaker_1,1956.0,0,25800,.,.
p50_other_peaker_1,1959.0,0,25800,.,.
p50_other_peaker_1,1964.0,0,25800,.,.
p50_other_peaker_1,1965.0,0,25800,.,.
p50_other_peaker_1,1967.0,0,25800,.,.
p50_other_peaker_1,1968.0,0,25800,.,.
p50_other_peaker_1,1969.0,0,25800,.,.
p50_other_peaker_1,1970.0,0,25800,.,.
p50_other_peaker_1,1971.0,0,25800,.,.
p50_other_peaker_1,1972.0,0,25800,.,.
p50_other_peaker_1,1973.0,0,25800,.,.
p50_other_peaker_1,1975.0,0,25800,.,.
p50_other_peaker_1,1985.0,0,25800,.,.
p50_other_peaker_1,1988.0,0,25800,.,.
p50_other_peaker_1,2006.0,0,25800,.,.
p50_other_peaker_1,2016.0,0,25800,.,.
p50_other_peaker_1,2019.0,0,25800,.,.
p50_other_peaker_1,2023.0,0,25800,.,.
p50_petroleum_liquids_1,1963.0,0,25800,.,.
p50_petroleum_liquids_1,2001.0,0,25800,.,.
p50_petroleum_liquids_1,2006.0,0,25800,.,.
p50_petroleum_liquids_1,2010.0,0,25800,.,.
p50_petroleum_liquids_1,2012.0,0,25800,.,.
p50_small_hydroelectric_1,1989.0,0,57025,.,.
p50_solar_photovoltaic_1,2015.0,0,21608,.,.
p50_solar_photovoltaic_1,2017.0,0,21608,.,.
p50_solar_photovoltaic_1,2018.0,0,21608,.,.
p50_solar_photovoltaic_1,2020.0,0,21608,.,.
p50_solar_photovoltaic_1,2021.0,0,21608,.,.
p50_solar_photovoltaic_1,2022.0,0,21608,.,.
p50_solar_photovoltaic_1,2023.0,0,21608,.,.
p50_solar_photovoltaic_1,2024.0,0,21608,.,.
p50_solar_photovoltaic_1,2025.0,0,21608,.,.
p50_solar_photovoltaic_1,2026.0,0,21608,.,.
p51_biomass_1,1989.0,0,163666,.,.
p51_biomass_1,2011.0,0,163666,.,.
p51_biomass_1,2020.0,0,163666,.,.
p51_conventional_hydroelectric_1,1940.0,0,57025,.,.
p51_conventional_hydroelectric_1,1946.0,0,57025,.,.
p51_conventional_hydroelectric_1,1953.0,0,57025,.,.
p51_conventional_hydroelectric_1,1964.0,0,57025,.,.
p51_conventional_hydroelectric_1,1968.0,0,57025,.,.
p51_conventional_hydroelectric_1,1973.0,0,57025,.,.
p51_conventional_steam_coal_1,1979.0,0,84100,.,.
p51_conventional_steam_coal_1,1984.0,0,84100,.,.
p51_hydroelectric_pumped_storage_1,1968.0,0,57025,0,0
p51_hydroelectric_pumped_storage_1,1971.0,0,57025,0,0
p51_natural_gas_fired_combined_cycle_1,2000.0,0,12887,.,.
p51_natural_gas_fired_combined_cycle_1,2002.0,0,12887,.,.
p51_natural_gas_fired_combined_cycle_1,2003.0,0,12887,.,.
p51_natural_gas_fired_combined_cycle_1,2011.0,0,12887,.,.
p51_natural_gas_fired_combined_cycle_1,2017.0,0,12887,.,.
p51_natural_gas_fired_combined_cycle_2,1961.0,0,19989,.,.
p51_natural_gas_fired_combined_cycle_2,2001.0,0,19989,.,.
p51_natural_gas_fired_combustion_turbine_1,2008.0,0,11450,.,.
p51_natural_gas_fired_combustion_turbine_1,2026.0,0,11450,.,.
p51_onshore_wind_turbine_1,2015.0,0,31648,.,.
p51_other_peaker_1,1956.0,0,25800,.,.
p51_other_peaker_1,1958.0,0,25800,.,.
p51_other_peaker_1,1970.0,0,25800,.,.
p51_other_peaker_1,1974.0,0,25800,.,.
p51_other_peaker_1,1976.0,0,25800,.,.
p51_other_peaker_1,1977.0,0,25800,.,.
p51_other_peaker_1,1978.0,0,25800,.,.
p51_other_peaker_1,1979.0,0,25800,.,.
p51_other_peaker_1,1980.0,0,25800,.,.
p51_other_peaker_1,1982.0,0,25800,.,.
p51_petroleum_liquids_1,1954.0,0,25800,.,.
p51_petroleum_liquids_1,1960.0,0,25800,.,.
p51_petroleum_liquids_1,1966.0,0,25800,.,.
p51_petroleum_liquids_1,1967.0,0,25800,.,.
p51_petroleum_liquids_1,1976.0,0,25800,.,.
p51_petroleum_liquids_1,1980.0,0,25800,.,.
p51_solar_photovoltaic_1,2026.0,0,21608,.,.
p52_conventional_steam_coal_1,1983.0,0,92739.3333333333,.,.
p52_natural_gas_fired_combustion_turbine_1,1968.0,0,13314,.,.
p52_natural_gas_fired_combustion_turbine_1,1970.0,0,13314,.,.
p52_natural_gas_fired_combustion_turbine_1,1976.0,0,13314,.,.
p52_natural_gas_fired_combustion_turbine_1,1979.0,0,13314,.,.
p52_onshore_wind_turbine_1,2009.0,0,31648,.,.
p52_onshore_wind_turbine_1,2015.0,0,31648,.,.
p52_onshore_wind_turbine_1,2019.0,0,31648,.,.
p52_onshore_wind_turbine_1,2020.0,0,31648,.,.
p52_onshore_wind_turbine_1,2021.0,0,31648,.,.
p52_other_peaker_1,1951.0,0,25800,.,.
p52_other_peaker_1,1958.0,0,25800,.,.
p52_other_peaker_1,1962.0,0,25800,.,.
p52_other_peaker_1,1964.0,0,25800,.,.
p52_other_peaker_1,1966.0,0,25800,.,.
p52_other_peaker_1,1970.0,0,25800,.,.
p52_other_peaker_1,1971.0,0,25800,.,.
p52_other_peaker_1,1973.0,0,25800,.,.
p52_other_peaker_1,1975.0,0,25800,.,.
p52_other_peaker_1,1978.0,0,25800,.,.
p52_other_peaker_1,1995.0,0,25800,.,.
p52_other_peaker_1,1998.0,0,25800,.,.
p52_other_peaker_1,1999.0,0,25800,.,.
p52_other_peaker_1,2008.0,0,25800,.,.
p52_other_peaker_1,2014.0,0,25800,.,.
p52_petroleum_liquids_1,1939.0,0,25800,.,.
p52_petroleum_liquids_1,1952.0,0,25800,.,.
p52_petroleum_liquids_1,1953.0,0,25800,.,.
p52_petroleum_liquids_1,1958.0,0,25800,.,.
p52_petroleum_liquids_1,1962.0,0,25800,.,.
p52_petroleum_liquids_1,1964.0,0,25800,.,.
p52_petroleum_liquids_1,1965.0,0,25800,.,.
p52_petroleum_liquids_1,1967.0,0,25800,.,.
p52_petroleum_liquids_1,1971.0,0,25800,.,.
p52_petroleum_liquids_1,1972.0,0,25800,.,.
p52_petroleum_liquids_1,1974.0,0,25800,.,.
p52_petroleum_liquids_1,1983.0,0,25800,.,.
p52_petroleum_liquids_1,1994.0,0,25800,.,.
p52_petroleum_liquids_1,1997.0,0,25800,.,.
p52_petroleum_liquids_1,2017.0,0,25800,.,.
p52_petroleum_liquids_1,2019.0,0,25800,.,.
p52_petroleum_liquids_1,2024.0,0,25800,.,.
p52_solar_photovoltaic_1,2015.0,0,21608,.,.
p52_solar_photovoltaic_1,2020.0,0,21608,.,.
p53_biomass_1,2010.0,0,163666,.,.
p53_biomass_1,2013.0,0,163666,.,.
p53_conventional_steam_coal_1,1960.0,0,95078.3333333333,.,.
p53_conventional_steam_coal_1,1971.0,0,95078.3333333333,.,.
p53_conventional_steam_coal_2,1973.0,0,78097,.,.
p53_conventional_steam_coal_2,1977.0,0,78097,.,.
p53_conventional_steam_coal_2,1978.0,0,78097,.,.
p53_conventional_steam_coal_2,1980.0,0,78097,.,.
p53_conventional_steam_coal_2,1981.0,0,78097,.,.
p53_conventional_steam_coal_2,1983.0,0,78097,.,.
p53_natural_gas_fired_combined_cycle_1,2007.0,0,19989,.,.
p53_natural_gas_fired_combined_cycle_2,2016.0,0,19989,.,.
p53_natural_gas_fired_combustion_turbine_1,1530.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,1962.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,1968.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,1973.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,1974.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,1979.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,1989.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,1990.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,1996.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,1998.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,2000.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,2001.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,2002.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,2003.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,2006.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,2008.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,2009.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,2020.0,0,12384,.,.
p53_natural_gas_fired_combustion_turbine_1,2026.0,0,12384,.,.
p53_nuclear_1,1985.0,0,333518,.,.
p53_onshore_wind_turbine_1,2001.0,0,31648,.,.
p53_onshore_wind_turbine_1,2005.0,0,31648,.,.
p53_onshore_wind_turbine_1,2006.0,0,31648,.,.
p53_onshore_wind_turbine_1,2008.0,0,31648,.,.
p53_onshore_wind_turbine_1,2009.0,0,31648,.,.
p53_onshore_wind_turbine_1,2010.0,0,31648,.,.
p53_onshore_wind_turbine_1,2011.0,0,31648,.,.
p53_onshore_wind_turbine_1,2012.0,0,31648,.,.
p53_onshore_wind_turbine_1,2013.0,0,31648,.,.
p53_onshore_wind_turbine_1,2015.0,0,31648,.,.
p53_onshore_wind_turbine_1,2016.0,0,31648,.,.
p53_onshore_wind_turbine_1,2017.0,0,31648,.,.
p53_onshore_wind_turbine_1,2018.0,0,31648,.,.
p53_onshore_wind_turbine_1,2019.0,0,31648,.,.
p53_onshore_wind_turbine_1,2020.0,0,31648,.,.
p53_onshore_wind_turbine_1,2021.0,0,31648,.,.
p53_onshore_wind_turbine_1,2022.0,0,31648,.,.
p53_onshore_wind_turbine_1,2023.0,0,31648,.,.
p53_onshore_wind_turbine_1,2025.0,0,31648,.,.
p53_other_peaker_1,1948.0,0,25800,.,.
p53_other_peaker_1,1949.0,0,25800,.,.
p53_other_peaker_1,1950.0,0,25800,.,.
p53_other_peaker_1,1951.0,0,25800,.,.
p53_other_peaker_1,1953.0,0,25800,.,.
p53_other_peaker_1,1954.0,0,25800,.,.
p53_other_peaker_1,1955.0,0,25800,.,.
p53_other_peaker_1,1956.0,0,25800,.,.
p53_other_peaker_1,1957.0,0,25800,.,.
p53_other_peaker_1,1958.0,0,25800,.,.
p53_other_peaker_1,1960.0,0,25800,.,.
p53_other_peaker_1,1961.0,0,25800,.,.
p53_other_peaker_1,1962.0,0,25800,.,.
p53_other_peaker_1,1963.0,0,25800,.,.
p53_other_peaker_1,1964.0,0,25800,.,.
p53_other_peaker_1,1965.0,0,25800,.,.
p53_other_peaker_1,1966.0,0,25800,.,.
p53_other_peaker_1,1967.0,0,25800,.,.
p53_other_peaker_1,1968.0,0,25800,.,.
p53_other_peaker_1,1969.0,0,25800,.,.
p53_other_peaker_1,1970.0,0,25800,.,.
p53_other_peaker_1,1971.0,0,25800,.,.
p53_other_peaker_1,1972.0,0,25800,.,.
p53_other_peaker_1,1973.0,0,25800,.,.
p53_other_peaker_1,1974.0,0,25800,.,.
p53_other_peaker_1,1976.0,0,25800,.,.
p53_other_peaker_1,1977.0,0,25800,.,.
p53_other_peaker_1,1978.0,0,25800,.,.
p53_other_peaker_1,1979.0,0,25800,.,.
p53_other_peaker_1,1980.0,0,25800,.,.
p53_other_peaker_1,1981.0,0,25800,.,.
p53_other_peaker_1,1983.0,0,25800,.,.
p53_other_peaker_1,1984.0,0,25800,.,.
p53_other_peaker_1,1985.0,0,25800,.,.
p53_other_peaker_1,1986.0,0,25800,.,.
p53_other_peaker_1,1992.0,0,25800,.,.
p53_other_peaker_1,1993.0,0,25800,.,.
p53_other_peaker_1,1994.0,0,25800,.,.
p53_other_peaker_1,1996.0,0,25800,.,.
p53_other_peaker_1,1998.0,0,25800,.,.
p53_other_peaker_1,2000.0,0,25800,.,.
p53_other_peaker_1,2001.0,0,25800,.,.
p53_other_peaker_1,2002.0,0,25800,.,.
p53_other_peaker_1,2004.0,0,25800,.,.
p53_other_peaker_1,2005.0,0,25800,.,.
p53_other_peaker_1,2006.0,0,25800,.,.
p53_other_peaker_1,2008.0,0,25800,.,.
p53_other_peaker_1,2011.0,0,25800,.,.
p53_other_peaker_1,2016.0,0,25800,.,.
p53_other_peaker_1,2017.0,0,25800,.,.
p53_other_peaker_1,2024.0,0,25800,.,.
p53_petroleum_liquids_1,1929.0,0,25800,.,.
p53_petroleum_liquids_1,1930.0,0,25800,.,.
p53_petroleum_liquids_1,1939.0,0,25800,.,.
p53_petroleum_liquids_1,1947.0,0,25800,.,.
p53_petroleum_liquids_1,1948.0,0,25800,.,.
p53_petroleum_liquids_1,1950.0,0,25800,.,.
p53_petroleum_liquids_1,1955.0,0,25800,.,.
p53_petroleum_liquids_1,1957.0,0,25800,.,.
p53_petroleum_liquids_1,1958.0,0,25800,.,.
p53_petroleum_liquids_1,1961.0,0,25800,.,.
p53_petroleum_liquids_1,1962.0,0,25800,.,.
p53_petroleum_liquids_1,1963.0,0,25800,.,.
p53_petroleum_liquids_1,1964.0,0,25800,.,.
p53_petroleum_liquids_1,1965.0,0,25800,.,.
p53_petroleum_liquids_1,1967.0,0,25800,.,.
p53_petroleum_liquids_1,1969.0,0,25800,.,.
p53_petroleum_liquids_1,1970.0,0,25800,.,.
p53_petroleum_liquids_1,1971.0,0,25800,.,.
p53_petroleum_liquids_1,1973.0,0,25800,.,.
p53_petroleum_liquids_1,1974.0,0,25800,.,.
p53_petroleum_liquids_1,1975.0,0,25800,.,.
p53_petroleum_liquids_1,1976.0,0,25800,.,.
p53_petroleum_liquids_1,1977.0,0,25800,.,.
p53_petroleum_liquids_1,1978.0,0,25800,.,.
p53_petroleum_liquids_1,1981.0,0,25800,.,.
p53_petroleum_liquids_1,1982.0,0,25800,.,.
p53_petroleum_liquids_1,1983.0,0,25800,.,.
p53_petroleum_liquids_1,1985.0,0,25800,.,.
p53_petroleum_liquids_1,1986.0,0,25800,.,.
p53_petroleum_liquids_1,1989.0,0,25800,.,.
p53_petroleum_liquids_1,1990.0,0,25800,.,.
p53_petroleum_liquids_1,1991.0,0,25800,.,.
p53_petroleum_liquids_1,1992.0,0,25800,.,.
p53_petroleum_liquids_1,1993.0,0,25800,.,.
p53_petroleum_liquids_1,1994.0,0,25800,.,.
p53_petroleum_liquids_1,1996.0,0,25800,.,.
p53_petroleum_liquids_1,1997.0,0,25800,.,.
p53_petroleum_liquids_1,1999.0,0,25800,.,.
p53_petroleum_liquids_1,2000.0,0,25800,.,.
p53_petroleum_liquids_1,2001.0,0,25800,.,.
p53_petroleum_liquids_1,2002.0,0,25800,.,.
p53_petroleum_liquids_1,2003.0,0,25800,.,.
p53_petroleum_liquids_1,2004.0,0,25800,.,.
p53_petroleum_liquids_1,2005.0,0,25800,.,.
p53_petroleum_liquids_1,2007.0,0,25800,.,.
p53_petroleum_liquids_1,2014.0,0,25800,.,.
p53_petroleum_liquids_1,2015.0,0,25800,.,.
p53_petroleum_liquids_1,2016.0,0,25800,.,.
p53_petroleum_liquids_1,2017.0,0,25800,.,.
p53_petroleum_liquids_1,2018.0,0,25800,.,.
p53_petroleum_liquids_1,2019.0,0,25800,.,.
p53_petroleum_liquids_1,2020.0,0,25800,.,.
p53_petroleum_liquids_1,2021.0,0,25800,.,.
p53_petroleum_liquids_1,2022.0,0,25800,.,.
p53_petroleum_liquids_1,2023.0,0,25800,.,.
p53_petroleum_liquids_1,2024.0,0,25800,.,.
p53_petroleum_liquids_1,2025.0,0,25800,.,.
p53_solar_photovoltaic_1,2017.0,0,21608,.,.
p53_solar_photovoltaic_1,2019.0,0,21608,.,.
p53_solar_photovoltaic_1,2021.0,0,21608,.,.
p53_solar_photovoltaic_1,2022.0,0,21608,.,.
p53_solar_photovoltaic_1,2023.0,0,21608,.,.
p53_solar_photovoltaic_1,2024.0,0,21608,.,.
p53_solar_photovoltaic_1,2025.0,0,21608,.,.
p53_solar_photovoltaic_1,2026.0,0,21608,.,.
p53_waste_heat_1,2005.0,0,163666,.,.
p54_biomass_1,2011.0,0,163666,.,.
p54_conventional_steam_coal_1,1980.0,0,70427,.,.
p54_conventional_steam_coal_1,2010.0,0,70427,.,.
p54_conventional_steam_coal_2,1969.0,0,81956.3333333333,.,.
p54_natural_gas_fired_combined_cycle_1,2001.0,0,11863,.,.
p54_natural_gas_fired_combined_cycle_1,2002.0,0,11863,.,.
p54_natural_gas_fired_combined_cycle_2,1997.0,0,19989,.,.
p54_natural_gas_fired_combined_cycle_2,2000.0,0,19989,.,.
p54_natural_gas_fired_combustion_turbine_1,1972.0,0,13152,.,.
p54_natural_gas_fired_combustion_turbine_1,1974.0,0,13152,.,.
p54_natural_gas_fired_combustion_turbine_1,1975.0,0,13152,.,.
p54_natural_gas_fired_combustion_turbine_1,1977.0,0,13152,.,.
p54_natural_gas_fired_combustion_turbine_1,1979.0,0,13152,.,.
p54_natural_gas_fired_combustion_turbine_1,1981.0,0,13152,.,.
p54_natural_gas_fired_combustion_turbine_1,1986.0,0,13152,.,.
p54_natural_gas_fired_combustion_turbine_1,1996.0,0,13152,.,.
p54_natural_gas_fired_combustion_turbine_1,1999.0,0,13152,.,.
p54_natural_gas_fired_combustion_turbine_1,2000.0,0,13152,.,.
p54_natural_gas_fired_combustion_turbine_1,2002.0,0,13152,.,.
p54_natural_gas_fired_combustion_turbine_1,2005.0,0,13152,.,.
p54_onshore_wind_turbine_1,2007.0,0,31648,.,.
p54_onshore_wind_turbine_1,2008.0,0,31648,.,.
p54_onshore_wind_turbine_1,2009.0,0,31648,.,.
p54_onshore_wind_turbine_1,2010.0,0,31648,.,.
p54_onshore_wind_turbine_1,2016.0,0,31648,.,.
p54_onshore_wind_turbine_1,2017.0,0,31648,.,.
p54_onshore_wind_turbine_1,2020.0,0,31648,.,.
p54_onshore_wind_turbine_1,2021.0,0,31648,.,.
p54_other_peaker_1,1530.0,0,25800,.,.
p54_other_peaker_1,1947.0,0,25800,.,.
p54_other_peaker_1,1950.0,0,25800,.,.
p54_other_peaker_1,1958.0,0,25800,.,.
p54_other_peaker_1,1959.0,0,25800,.,.
p54_other_peaker_1,1962.0,0,25800,.,.
p54_other_peaker_1,1963.0,0,25800,.,.
p54_other_peaker_1,1966.0,0,25800,.,.
p54_other_peaker_1,1967.0,0,25800,.,.
p54_other_peaker_1,1970.0,0,25800,.,.
p54_other_peaker_1,1972.0,0,25800,.,.
p54_other_peaker_1,1979.0,0,25800,.,.
p54_other_peaker_1,1990.0,0,25800,.,.
p54_other_peaker_1,1991.0,0,25800,.,.
p54_other_peaker_1,1994.0,0,25800,.,.
p54_petroleum_liquids_1,1527.0,0,25800,.,.
p54_petroleum_liquids_1,1935.0,0,25800,.,.
p54_petroleum_liquids_1,1955.0,0,25800,.,.
p54_petroleum_liquids_1,1958.0,0,25800,.,.
p54_petroleum_liquids_1,1962.0,0,25800,.,.
p54_petroleum_liquids_1,1967.0,0,25800,.,.
p54_petroleum_liquids_1,1969.0,0,25800,.,.
p54_petroleum_liquids_1,1970.0,0,25800,.,.
p54_petroleum_liquids_1,1972.0,0,25800,.,.
p54_petroleum_liquids_1,1974.0,0,25800,.,.
p54_petroleum_liquids_1,1975.0,0,25800,.,.
p54_petroleum_liquids_1,1976.0,0,25800,.,.
p54_petroleum_liquids_1,1977.0,0,25800,.,.
p54_petroleum_liquids_1,1983.0,0,25800,.,.
p54_petroleum_liquids_1,1985.0,0,25800,.,.
p54_petroleum_liquids_1,1986.0,0,25800,.,.
p54_petroleum_liquids_1,1988.0,0,25800,.,.
p54_petroleum_liquids_1,1989.0,0,25800,.,.
p54_petroleum_liquids_1,1990.0,0,25800,.,.
p54_petroleum_liquids_1,1993.0,0,25800,.,.
p54_petroleum_liquids_1,1994.0,0,25800,.,.
p54_petroleum_liquids_1,2000.0,0,25800,.,.
p54_petroleum_liquids_1,2001.0,0,25800,.,.
p54_petroleum_liquids_1,2003.0,0,25800,.,.
p54_petroleum_liquids_1,2004.0,0,25800,.,.
p54_solar_photovoltaic_1,2015.0,0,21608,.,.
p54_solar_photovoltaic_1,2016.0,0,21608,.,.
p54_solar_photovoltaic_1,2017.0,0,21608,.,.
p54_solar_photovoltaic_1,2018.0,0,21608,.,.
p54_solar_photovoltaic_1,2023.0,0,21608,.,.
p54_solar_photovoltaic_1,2025.0,0,21608,.,.
p55_biomass_1,2006.0,0,163666,.,.
p55_conventional_hydroelectric_1,1959.0,0,57025,.,.
p55_conventional_hydroelectric_1,1961.0,0,57025,.,.
p55_conventional_hydroelectric_1,1973.0,0,57025,.,.
p55_conventional_steam_coal_1,1976.0,0,93868,.,.
p55_conventional_steam_coal_2,2011.0,0,88224.6666666667,.,.
p55_hydroelectric_pumped_storage_1,1979.0,0,57025,0,0
p55_hydroelectric_pumped_storage_1,1981.0,0,57025,0,0
p55_hydroelectric_pumped_storage_1,1982.0,0,57025,0,0
p55_natural_gas_fired_combined_cycle_1,1997.0,0,11863,.,.
p55_natural_gas_fired_combined_cycle_1,2001.0,0,11863,.,.
p55_natural_gas_fired_combustion_turbine_1,1535.0,0,12320.6666666667,.,.
p55_natural_gas_fired_combustion_turbine_1,1983.0,0,12320.6666666667,.,.
p55_natural_gas_fired_combustion_turbine_1,1989.0,0,12320.6666666667,.,.
p55_natural_gas_fired_combustion_turbine_1,1992.0,0,12320.6666666667,.,.
p55_natural_gas_fired_combustion_turbine_1,1995.0,0,12320.6666666667,.,.
p55_natural_gas_fired_combustion_turbine_1,2002.0,0,12320.6666666667,.,.
p55_natural_gas_fired_combustion_turbine_1,2003.0,0,12320.6666666667,.,.
p55_onshore_wind_turbine_1,2020.0,0,31648,.,.
p55_onshore_wind_turbine_1,2021.0,0,31648,.,.
p55_petroleum_liquids_1,1946.0,0,25800,.,.
p55_petroleum_liquids_1,1949.0,0,25800,.,.
p55_petroleum_liquids_1,1952.0,0,25800,.,.
p55_petroleum_liquids_1,1957.0,0,25800,.,.
p55_petroleum_liquids_1,1959.0,0,25800,.,.
p55_petroleum_liquids_1,1965.0,0,25800,.,.
p55_petroleum_liquids_1,1970.0,0,25800,.,.
p55_petroleum_liquids_1,1971.0,0,25800,.,.
p55_petroleum_liquids_1,1974.0,0,25800,.,.
p55_petroleum_liquids_1,1976.0,0,25800,.,.
p55_petroleum_liquids_1,2000.0,0,25800,.,.
p55_solar_photovoltaic_1,2014.0,0,21608,.,.
p55_solar_photovoltaic_1,2017.0,0,21608,.,.
p55_solar_photovoltaic_1,2018.0,0,21608,.,.
p55_solar_photovoltaic_1,2021.0,0,21608,.,.
p55_solar_photovoltaic_1,2027.0,0,21608,.,.
p56_batteries_1,2019.0,0,8671,0,0
p56_biomass_1,2010.0,0,163666,.,.
p56_conventional_hydroelectric_1,1964.0,0,57025,.,.
p56_conventional_hydroelectric_1,1965.0,0,57025,.,.
p56_conventional_hydroelectric_1,1972.0,0,57025,.,.
p56_conventional_hydroelectric_1,1973.0,0,57025,.,.
p56_conventional_hydroelectric_1,1974.0,0,57025,.,.
p56_conventional_steam_coal_1,1978.0,0,93545.6666666667,.,.
p56_natural_gas_fired_combined_cycle_1,1963.0,0,19989,.,.
p56_natural_gas_fired_combined_cycle_2,2002.0,0,19989,.,.
p56_natural_gas_fired_combustion_turbine_1,2007.0,0,11723,.,.
p56_natural_gas_fired_combustion_turbine_1,2010.0,0,11723,.,.
p56_natural_gas_fired_combustion_turbine_1,2013.0,0,11723,.,.
p56_natural_gas_fired_combustion_turbine_1,2016.0,0,11723,.,.
p56_onshore_wind_turbine_1,2026.0,0,31648,.,.
p56_solar_photovoltaic_1,2016.0,0,21608,.,.
p56_solar_photovoltaic_1,2017.0,0,21608,.,.
p56_solar_photovoltaic_1,2018.0,0,21608,.,.
p56_solar_photovoltaic_1,2019.0,0,21608,.,.
p56_solar_photovoltaic_1,2020.0,0,21608,.,.
p56_solar_photovoltaic_1,2021.0,0,21608,.,.
p56_solar_photovoltaic_1,2022.0,0,21608,.,.
p56_solar_photovoltaic_1,2023.0,0,21608,.,.
p56_solar_photovoltaic_1,2025.0,0,21608,.,.
p57_biomass_1,1972.0,0,163666,.,.
p57_biomass_1,1977.0,0,163666,.,.
p57_biomass_1,1983.0,0,163666,.,.
p57_conventional_steam_coal_1,1977.0,0,69993.3333333333,.,.
p57_conventional_steam_coal_2,1982.0,0,69187,.,.
p57_natural_gas_fired_combined_cycle_1,2001.0,0,19989,.,.
p57_natural_gas_fired_combined_cycle_2,2003.0,0,11863,.,.
p57_other_peaker_1,1964.0,0,25800,.,.
p57_other_peaker_1,1970.0,0,25800,.,.
p57_other_peaker_1,1971.0,0,25800,.,.
p57_other_peaker_1,1974.0,0,25800,.,.
p57_solar_photovoltaic_1,2022.0,0,21608,.,.
p58_biomass_1,1957.0,0,163666,.,.
p58_biomass_1,1966.0,0,163666,.,.
p58_biomass_1,1969.0,0,163666,.,.
p58_biomass_1,1972.0,0,163666,.,.
p58_biomass_1,1979.0,0,163666,.,.
p58_biomass_1,1981.0,0,163666,.,.
p58_biomass_1,1984.0,0,163666,.,.
p58_biomass_1,1999.0,0,163666,.,.
p58_biomass_1,2008.0,0,163666,.,.
p58_conventional_hydroelectric_1,1990.0,0,57025,.,.
p58_conventional_steam_coal_1,1981.0,0,73147.6666666667,.,.
p58_conventional_steam_coal_1,1982.0,0,73147.6666666667,.,.
p58_conventional_steam_coal_1,1983.0,0,73147.6666666667,.,.
p58_conventional_steam_coal_1,2010.0,0,73147.6666666667,.,.
p58_conventional_steam_coal_2,1959.0,0,83569,.,.
p58_natural_gas_fired_combined_cycle_1,1996.0,0,13945,.,.
p58_natural_gas_fired_combined_cycle_1,1997.0,0,13945,.,.
p58_natural_gas_fired_combined_cycle_1,2002.0,0,13945,.,.
p58_natural_gas_fired_combined_cycle_1,2003.0,0,13945,.,.
p58_natural_gas_fired_combined_cycle_1,2004.0,0,13945,.,.
p58_natural_gas_fired_combined_cycle_1,2010.0,0,13945,.,.
p58_natural_gas_fired_combined_cycle_1,2014.0,0,13945,.,.
p58_natural_gas_fired_combined_cycle_1,2019.0,0,13945,.,.
p58_natural_gas_fired_combined_cycle_1,2020.0,0,13945,.,.
