RPS_PROGRAM,RPS_GEN,send_bundled_recs,send_unbundled_recs
ESR_CA_rps,p10_geothermal_1,0,0
ESR_CA_rps,p10_landbasedwind_class3_moderate_1,0,0
ESR_CA_rps,p10_landbasedwind_class3_moderate_2,0,0
ESR_CA_rps,p10_offshorewind_class12_moderate_floating_0_1,0,0
ESR_CA_rps,p10_offshorewind_class12_moderate_floating_0_2,0,0
ESR_CA_rps,p10_offshorewind_class3_moderate_fixed_0_1,0,0
ESR_CA_rps,p10_offshorewind_class3_moderate_fixed_0_2,0,0
ESR_CA_rps,p10_offshorewind_class3_moderate_fixed_1_1,0,0
ESR_CA_rps,p10_offshorewind_class3_moderate_fixed_1_2,0,0
ESR_CA_rps,p10_onshore_wind_turbine_1,0,0
ESR_CA_rps,p10_small_hydroelectric_1,0,0
ESR_CA_rps,p10_solar_photovoltaic_1,0,0
ESR_CA_rps,p10_utilitypv_class1_moderate_1,0,0
ESR_CA_rps,p10_utilitypv_class1_moderate_2,0,0
ESR_CA_rps,p11_biomass_1,0,0
ESR_CA_rps,p11_conventional_hydroelectric_1,0,0
ESR_CA_rps,p11_landbasedwind_class3_moderate_1,0,0
ESR_CA_rps,p11_landbasedwind_class3_moderate_2,0,0
ESR_CA_rps,p11_offshorewind_class12_moderate_floating_0_1,0,0
ESR_CA_rps,p11_offshorewind_class12_moderate_floating_0_2,0,0
ESR_CA_rps,p11_offshorewind_class3_moderate_fixed_0_1,0,0
ESR_CA_rps,p11_offshorewind_class3_moderate_fixed_0_2,0,0
ESR_CA_rps,p11_offshorewind_class3_moderate_fixed_1_1,0,0
ESR_CA_rps,p11_offshorewind_class3_moderate_fixed_1_2,0,0
ESR_CA_rps,p11_onshore_wind_turbine_1,0,0
ESR_CA_rps,p11_small_hydroelectric_1,0,0
ESR_CA_rps,p11_solar_photovoltaic_1,0,0
ESR_CA_rps,p11_utilitypv_class1_moderate_1,0,0
ESR_CA_rps,p11_utilitypv_class1_moderate_2,0,0
ESR_CA_rps,p12_biomass_1,1,0
ESR_CA_rps,p12_geothermal_1,1,0
ESR_CA_rps,p12_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p12_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p12_onshore_wind_turbine_1,1,0
ESR_CA_rps,p12_small_hydroelectric_1,1,0
ESR_CA_rps,p12_solar_photovoltaic_1,1,0
ESR_CA_rps,p12_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p12_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p13_biomass_1,1,0
ESR_CA_rps,p13_conventional_hydroelectric_1,1,0
ESR_CA_rps,p13_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p13_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p13_solar_photovoltaic_1,1,0
ESR_CA_rps,p13_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p13_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p14_biomass_1,1,1
ESR_CA_rps,p14_conventional_hydroelectric_1,1,1
ESR_CA_rps,p14_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p14_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p14_small_hydroelectric_1,1,1
ESR_CA_rps,p14_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p14_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p15_biomass_1,1,1
ESR_CA_rps,p15_conventional_hydroelectric_1,1,1
ESR_CA_rps,p15_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p15_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p15_onshore_wind_turbine_1,1,1
ESR_CA_rps,p15_small_hydroelectric_1,1,1
ESR_CA_rps,p15_solar_photovoltaic_1,1,1
ESR_CA_rps,p15_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p15_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p16_biomass_1,1,1
ESR_CA_rps,p16_conventional_hydroelectric_1,1,1
ESR_CA_rps,p16_geothermal_1,1,1
ESR_CA_rps,p16_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p16_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p16_onshore_wind_turbine_1,1,1
ESR_CA_rps,p16_small_hydroelectric_1,1,1
ESR_CA_rps,p16_solar_photovoltaic_1,1,1
ESR_CA_rps,p16_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p16_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p17_biomass_1,1,1
ESR_CA_rps,p17_conventional_hydroelectric_1,1,1
ESR_CA_rps,p17_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p17_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p17_small_hydroelectric_1,1,1
ESR_CA_rps,p17_solar_photovoltaic_1,1,1
ESR_CA_rps,p17_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p17_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p18_conventional_hydroelectric_1,1,1
ESR_CA_rps,p18_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p18_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p18_onshore_wind_turbine_1,1,1
ESR_CA_rps,p18_small_hydroelectric_1,1,1
ESR_CA_rps,p18_solar_photovoltaic_1,1,1
ESR_CA_rps,p18_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p18_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p19_conventional_hydroelectric_1,1,1
ESR_CA_rps,p19_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p19_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p19_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p19_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p1_biomass_1,1,1
ESR_CA_rps,p1_conventional_hydroelectric_1,1,1
ESR_CA_rps,p1_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p1_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p1_offshorewind_class12_moderate_floating_0_1,1,1
ESR_CA_rps,p1_offshorewind_class12_moderate_floating_0_2,1,1
ESR_CA_rps,p1_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_CA_rps,p1_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_CA_rps,p1_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_CA_rps,p1_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_CA_rps,p1_onshore_wind_turbine_1,1,1
ESR_CA_rps,p1_small_hydroelectric_1,1,1
ESR_CA_rps,p1_solar_photovoltaic_1,1,1
ESR_CA_rps,p1_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p1_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p20_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p20_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p20_onshore_wind_turbine_1,1,1
ESR_CA_rps,p20_solar_photovoltaic_1,1,1
ESR_CA_rps,p20_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p20_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p21_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p21_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p21_onshore_wind_turbine_1,1,0
ESR_CA_rps,p21_small_hydroelectric_1,1,0
ESR_CA_rps,p21_solar_photovoltaic_1,1,0
ESR_CA_rps,p21_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p21_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p22_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p22_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p22_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p22_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p23_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p23_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p23_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p23_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p24_conventional_hydroelectric_1,1,0
ESR_CA_rps,p24_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p24_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p24_onshore_wind_turbine_1,1,0
ESR_CA_rps,p24_small_hydroelectric_1,1,0
ESR_CA_rps,p24_solar_photovoltaic_1,1,0
ESR_CA_rps,p24_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p24_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p25_biomass_1,1,0
ESR_CA_rps,p25_geothermal_1,1,0
ESR_CA_rps,p25_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p25_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p25_onshore_wind_turbine_1,1,0
ESR_CA_rps,p25_small_hydroelectric_1,1,0
ESR_CA_rps,p25_solar_photovoltaic_1,1,0
ESR_CA_rps,p25_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p25_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p26_conventional_hydroelectric_1,1,0
ESR_CA_rps,p26_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p26_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p26_small_hydroelectric_1,1,0
ESR_CA_rps,p26_solar_photovoltaic_1,1,0
ESR_CA_rps,p26_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p26_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p27_conventional_hydroelectric_1,1,0
ESR_CA_rps,p27_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p27_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p27_onshore_wind_turbine_1,1,0
ESR_CA_rps,p27_solar_photovoltaic_1,1,0
ESR_CA_rps,p27_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p27_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p28_biomass_1,1,0
ESR_CA_rps,p28_conventional_hydroelectric_1,1,0
ESR_CA_rps,p28_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p28_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p28_onshore_wind_turbine_1,1,0
ESR_CA_rps,p28_small_hydroelectric_1,1,0
ESR_CA_rps,p28_solar_photovoltaic_1,1,0
ESR_CA_rps,p28_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p28_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p29_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p29_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p29_solar_photovoltaic_1,1,0
ESR_CA_rps,p29_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p29_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p2_biomass_1,1,1
ESR_CA_rps,p2_conventional_hydroelectric_1,1,1
ESR_CA_rps,p2_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p2_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p2_onshore_wind_turbine_1,1,1
ESR_CA_rps,p2_small_hydroelectric_1,1,1
ESR_CA_rps,p2_solar_photovoltaic_1,1,1
ESR_CA_rps,p2_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p2_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p30_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p30_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p30_solar_photovoltaic_1,1,0
ESR_CA_rps,p30_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p30_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p31_biomass_1,1,1
ESR_CA_rps,p31_geothermal_1,1,1
ESR_CA_rps,p31_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p31_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p31_onshore_wind_turbine_1,1,1
ESR_CA_rps,p31_small_hydroelectric_1,1,1
ESR_CA_rps,p31_solar_photovoltaic_1,1,1
ESR_CA_rps,p31_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p31_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p35_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p35_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p35_onshore_wind_turbine_1,1,1
ESR_CA_rps,p35_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p35_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p3_biomass_1,1,1
ESR_CA_rps,p3_conventional_hydroelectric_1,1,1
ESR_CA_rps,p3_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p3_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p3_onshore_wind_turbine_1,1,1
ESR_CA_rps,p3_small_hydroelectric_1,1,1
ESR_CA_rps,p3_solar_photovoltaic_1,1,1
ESR_CA_rps,p3_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p3_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p47_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p47_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p47_onshore_wind_turbine_1,1,1
ESR_CA_rps,p47_solar_photovoltaic_1,1,1
ESR_CA_rps,p47_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p47_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p4_conventional_hydroelectric_1,1,1
ESR_CA_rps,p4_landbasedwind_class3_moderate_1,1,1
ESR_CA_rps,p4_landbasedwind_class3_moderate_2,1,1
ESR_CA_rps,p4_small_hydroelectric_1,1,1
ESR_CA_rps,p4_solar_photovoltaic_1,1,1
ESR_CA_rps,p4_utilitypv_class1_moderate_1,1,1
ESR_CA_rps,p4_utilitypv_class1_moderate_2,1,1
ESR_CA_rps,p5_biomass_1,1,0
ESR_CA_rps,p5_conventional_hydroelectric_1,1,0
ESR_CA_rps,p5_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p5_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p5_offshorewind_class12_moderate_floating_0_1,1,0
ESR_CA_rps,p5_offshorewind_class12_moderate_floating_0_2,1,0
ESR_CA_rps,p5_offshorewind_class3_moderate_fixed_0_1,1,0
ESR_CA_rps,p5_offshorewind_class3_moderate_fixed_0_2,1,0
ESR_CA_rps,p5_offshorewind_class3_moderate_fixed_1_1,1,0
ESR_CA_rps,p5_offshorewind_class3_moderate_fixed_1_2,1,0
ESR_CA_rps,p5_onshore_wind_turbine_1,1,0
ESR_CA_rps,p5_small_hydroelectric_1,1,0
ESR_CA_rps,p5_solar_photovoltaic_1,1,0
ESR_CA_rps,p5_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p5_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p6_biomass_1,1,0
ESR_CA_rps,p6_conventional_hydroelectric_1,1,0
ESR_CA_rps,p6_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p6_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p6_small_hydroelectric_1,1,0
ESR_CA_rps,p6_solar_photovoltaic_1,1,0
ESR_CA_rps,p6_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p6_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p7_conventional_hydroelectric_1,1,0
ESR_CA_rps,p7_geothermal_1,1,0
ESR_CA_rps,p7_landbasedwind_class3_moderate_1,1,0
ESR_CA_rps,p7_landbasedwind_class3_moderate_2,1,0
ESR_CA_rps,p7_onshore_wind_turbine_1,1,0
ESR_CA_rps,p7_small_hydroelectric_1,1,0
ESR_CA_rps,p7_solar_photovoltaic_1,1,0
ESR_CA_rps,p7_utilitypv_class1_moderate_1,1,0
ESR_CA_rps,p7_utilitypv_class1_moderate_2,1,0
ESR_CA_rps,p8_biomass_1,0,0
ESR_CA_rps,p8_landbasedwind_class3_moderate_1,0,0
ESR_CA_rps,p8_landbasedwind_class3_moderate_2,0,0
ESR_CA_rps,p8_small_hydroelectric_1,0,0
ESR_CA_rps,p8_solar_photovoltaic_1,0,0
ESR_CA_rps,p8_utilitypv_class1_moderate_1,0,0
ESR_CA_rps,p8_utilitypv_class1_moderate_2,0,0
ESR_CA_rps,p9_biomass_1,0,0
ESR_CA_rps,p9_conventional_hydroelectric_1,0,0
ESR_CA_rps,p9_geothermal_1,0,0
ESR_CA_rps,p9_landbasedwind_class3_moderate_1,0,0
ESR_CA_rps,p9_landbasedwind_class3_moderate_2,0,0
ESR_CA_rps,p9_offshorewind_class12_moderate_floating_0_1,0,0
ESR_CA_rps,p9_offshorewind_class12_moderate_floating_0_2,0,0
ESR_CA_rps,p9_offshorewind_class3_moderate_fixed_0_1,0,0
ESR_CA_rps,p9_offshorewind_class3_moderate_fixed_0_2,0,0
ESR_CA_rps,p9_offshorewind_class3_moderate_fixed_1_1,0,0
ESR_CA_rps,p9_offshorewind_class3_moderate_fixed_1_2,0,0
ESR_CA_rps,p9_onshore_wind_turbine_1,0,0
ESR_CA_rps,p9_small_hydroelectric_1,0,0
ESR_CA_rps,p9_solar_photovoltaic_1,0,0
ESR_CA_rps,p9_utilitypv_class1_moderate_1,0,0
ESR_CA_rps,p9_utilitypv_class1_moderate_2,0,0
ESR_CO_ces,p21_distributed_generation_1,1,1
ESR_CO_ces,p21_landbasedwind_class3_moderate_1,1,1
ESR_CO_ces,p21_landbasedwind_class3_moderate_2,1,1
ESR_CO_ces,p21_nuclear_nuclear__large_moderate_0,1,1
ESR_CO_ces,p21_onshore_wind_turbine_1,1,1
ESR_CO_ces,p21_small_hydroelectric_1,1,1
ESR_CO_ces,p21_solar_photovoltaic_1,1,1
ESR_CO_ces,p21_utilitypv_class1_moderate_1,1,1
ESR_CO_ces,p21_utilitypv_class1_moderate_2,1,1
ESR_CO_ces,p22_distributed_generation_1,1,1
ESR_CO_ces,p22_landbasedwind_class3_moderate_1,1,1
ESR_CO_ces,p22_landbasedwind_class3_moderate_2,1,1
ESR_CO_ces,p22_nuclear_nuclear__large_moderate_0,1,1
ESR_CO_ces,p22_utilitypv_class1_moderate_1,1,1
ESR_CO_ces,p22_utilitypv_class1_moderate_2,1,1
ESR_CO_ces,p23_distributed_generation_1,1,1
ESR_CO_ces,p23_landbasedwind_class3_moderate_1,1,1
ESR_CO_ces,p23_landbasedwind_class3_moderate_2,1,1
ESR_CO_ces,p23_nuclear_nuclear__large_moderate_0,1,1
ESR_CO_ces,p23_utilitypv_class1_moderate_1,1,1
ESR_CO_ces,p23_utilitypv_class1_moderate_2,1,1
ESR_CO_ces,p24_conventional_hydroelectric_1,1,1
ESR_CO_ces,p24_distributed_generation_1,1,1
ESR_CO_ces,p24_landbasedwind_class3_moderate_1,1,1
ESR_CO_ces,p24_landbasedwind_class3_moderate_2,1,1
ESR_CO_ces,p24_nuclear_nuclear__large_moderate_0,1,1
ESR_CO_ces,p24_onshore_wind_turbine_1,1,1
ESR_CO_ces,p24_small_hydroelectric_1,1,1
ESR_CO_ces,p24_solar_photovoltaic_1,1,1
ESR_CO_ces,p24_utilitypv_class1_moderate_1,1,1
ESR_CO_ces,p24_utilitypv_class1_moderate_2,1,1
ESR_CO_ces,p33_biomass_1,0,0
ESR_CO_ces,p33_conventional_hydroelectric_1,0,0
ESR_CO_ces,p33_distributed_generation_1,0,0
ESR_CO_ces,p33_landbasedwind_class3_moderate_1,0,0
ESR_CO_ces,p33_landbasedwind_class3_moderate_2,0,0
ESR_CO_ces,p33_nuclear_nuclear__large_moderate_0,0,0
ESR_CO_ces,p33_onshore_wind_turbine_1,0,0
ESR_CO_ces,p33_small_hydroelectric_1,0,0
ESR_CO_ces,p33_solar_photovoltaic_1,0,0
ESR_CO_ces,p33_utilitypv_class1_moderate_1,0,0
ESR_CO_ces,p33_utilitypv_class1_moderate_2,0,0
ESR_CO_ces,p34_conventional_hydroelectric_1,0,0
ESR_CO_ces,p34_distributed_generation_1,0,0
ESR_CO_ces,p34_landbasedwind_class3_moderate_1,0,0
ESR_CO_ces,p34_landbasedwind_class3_moderate_2,0,0
ESR_CO_ces,p34_nuclear_nuclear__large_moderate_0,0,0
ESR_CO_ces,p34_onshore_wind_turbine_1,0,0
ESR_CO_ces,p34_small_hydroelectric_1,0,0
ESR_CO_ces,p34_solar_photovoltaic_1,0,0
ESR_CO_ces,p34_utilitypv_class1_moderate_1,0,0
ESR_CO_ces,p34_utilitypv_class1_moderate_2,0,0
ESR_CO_rps,p21_distributed_generation_1,1,1
ESR_CO_rps,p21_landbasedwind_class3_moderate_1,1,1
ESR_CO_rps,p21_landbasedwind_class3_moderate_2,1,1
ESR_CO_rps,p21_onshore_wind_turbine_1,1,1
ESR_CO_rps,p21_small_hydroelectric_1,1,1
ESR_CO_rps,p21_solar_photovoltaic_1,1,1
ESR_CO_rps,p21_utilitypv_class1_moderate_1,1,1
ESR_CO_rps,p21_utilitypv_class1_moderate_2,1,1
ESR_CO_rps,p22_distributed_generation_1,1,1
ESR_CO_rps,p22_landbasedwind_class3_moderate_1,1,1
ESR_CO_rps,p22_landbasedwind_class3_moderate_2,1,1
ESR_CO_rps,p22_utilitypv_class1_moderate_1,1,1
ESR_CO_rps,p22_utilitypv_class1_moderate_2,1,1
ESR_CO_rps,p23_distributed_generation_1,1,1
ESR_CO_rps,p23_landbasedwind_class3_moderate_1,1,1
ESR_CO_rps,p23_landbasedwind_class3_moderate_2,1,1
ESR_CO_rps,p23_utilitypv_class1_moderate_1,1,1
ESR_CO_rps,p23_utilitypv_class1_moderate_2,1,1
ESR_CO_rps,p24_conventional_hydroelectric_1,1,1
ESR_CO_rps,p24_distributed_generation_1,1,1
ESR_CO_rps,p24_landbasedwind_class3_moderate_1,1,1
ESR_CO_rps,p24_landbasedwind_class3_moderate_2,1,1
ESR_CO_rps,p24_onshore_wind_turbine_1,1,1
ESR_CO_rps,p24_small_hydroelectric_1,1,1
ESR_CO_rps,p24_solar_photovoltaic_1,1,1
ESR_CO_rps,p24_utilitypv_class1_moderate_1,1,1
ESR_CO_rps,p24_utilitypv_class1_moderate_2,1,1
ESR_CO_rps,p33_biomass_1,0,0
ESR_CO_rps,p33_conventional_hydroelectric_1,0,0
ESR_CO_rps,p33_distributed_generation_1,0,0
ESR_CO_rps,p33_landbasedwind_class3_moderate_1,0,0
ESR_CO_rps,p33_landbasedwind_class3_moderate_2,0,0
ESR_CO_rps,p33_onshore_wind_turbine_1,0,0
ESR_CO_rps,p33_small_hydroelectric_1,0,0
ESR_CO_rps,p33_solar_photovoltaic_1,0,0
ESR_CO_rps,p33_utilitypv_class1_moderate_1,0,0
ESR_CO_rps,p33_utilitypv_class1_moderate_2,0,0
ESR_CO_rps,p34_conventional_hydroelectric_1,0,0
ESR_CO_rps,p34_distributed_generation_1,0,0
ESR_CO_rps,p34_landbasedwind_class3_moderate_1,0,0
ESR_CO_rps,p34_landbasedwind_class3_moderate_2,0,0
ESR_CO_rps,p34_onshore_wind_turbine_1,0,0
ESR_CO_rps,p34_small_hydroelectric_1,0,0
ESR_CO_rps,p34_solar_photovoltaic_1,0,0
ESR_CO_rps,p34_utilitypv_class1_moderate_1,0,0
ESR_CO_rps,p34_utilitypv_class1_moderate_2,0,0
ESR_CT_ces,p127_biomass_1,1,0
ESR_CT_ces,p127_conventional_hydroelectric_1,1,0
ESR_CT_ces,p127_distributed_generation_1,1,0
ESR_CT_ces,p127_imports_base_base_1,1,0
ESR_CT_ces,p127_landbasedwind_class3_moderate_1,1,0
ESR_CT_ces,p127_landbasedwind_class3_moderate_2,1,0
ESR_CT_ces,p127_nuclear_1,1,0
ESR_CT_ces,p127_nuclear_nuclear__large_moderate_0,1,0
ESR_CT_ces,p127_offshorewind_class12_moderate_floating_0_1,1,0
ESR_CT_ces,p127_offshorewind_class12_moderate_floating_0_2,1,0
ESR_CT_ces,p127_offshorewind_class3_moderate_fixed_0_1,1,0
ESR_CT_ces,p127_offshorewind_class3_moderate_fixed_0_2,1,0
ESR_CT_ces,p127_offshorewind_class3_moderate_fixed_1_1,1,0
ESR_CT_ces,p127_offshorewind_class3_moderate_fixed_1_2,1,0
ESR_CT_ces,p127_onshore_wind_turbine_1,1,0
ESR_CT_ces,p127_small_hydroelectric_1,1,0
ESR_CT_ces,p127_solar_photovoltaic_1,1,0
ESR_CT_ces,p127_utilitypv_class1_moderate_1,1,0
ESR_CT_ces,p127_utilitypv_class1_moderate_2,1,0
ESR_CT_ces,p128_biomass_1,1,0
ESR_CT_ces,p128_distributed_generation_1,1,0
ESR_CT_ces,p128_nuclear_nuclear__large_moderate_0,1,0
ESR_CT_ces,p128_offshore_wind_turbine_1,1,0
ESR_CT_ces,p128_offshorewind_class12_moderate_floating_0_1,1,0
ESR_CT_ces,p128_offshorewind_class12_moderate_floating_0_2,1,0
ESR_CT_ces,p128_offshorewind_class3_moderate_fixed_0_1,1,0
ESR_CT_ces,p128_offshorewind_class3_moderate_fixed_0_2,1,0
ESR_CT_ces,p128_offshorewind_class3_moderate_fixed_1_1,1,0
ESR_CT_ces,p128_offshorewind_class3_moderate_fixed_1_2,1,0
ESR_CT_ces,p128_solar_photovoltaic_1,1,0
ESR_CT_ces,p128_utilitypv_class1_moderate_1,1,0
ESR_CT_ces,p129_biomass_1,1,1
ESR_CT_ces,p129_conventional_hydroelectric_1,1,1
ESR_CT_ces,p129_distributed_generation_1,1,1
ESR_CT_ces,p129_imports_base_base_1,1,1
ESR_CT_ces,p129_landbasedwind_class3_moderate_1,1,1
ESR_CT_ces,p129_landbasedwind_class3_moderate_2,1,1
ESR_CT_ces,p129_nuclear_nuclear__large_moderate_0,1,1
ESR_CT_ces,p129_onshore_wind_turbine_1,1,1
ESR_CT_ces,p129_small_hydroelectric_1,1,1
ESR_CT_ces,p129_solar_photovoltaic_1,1,1
ESR_CT_ces,p129_utilitypv_class1_moderate_1,1,1
ESR_CT_ces,p129_utilitypv_class1_moderate_2,1,1
ESR_CT_ces,p130_biomass_1,1,1
ESR_CT_ces,p130_conventional_hydroelectric_1,1,1
ESR_CT_ces,p130_distributed_generation_1,1,1
ESR_CT_ces,p130_landbasedwind_class3_moderate_1,1,1
ESR_CT_ces,p130_landbasedwind_class3_moderate_2,1,1
ESR_CT_ces,p130_nuclear_1,1,1
ESR_CT_ces,p130_nuclear_nuclear__large_moderate_0,1,1
ESR_CT_ces,p130_onshore_wind_turbine_1,1,1
ESR_CT_ces,p130_small_hydroelectric_1,1,1
ESR_CT_ces,p130_solar_photovoltaic_1,1,1
ESR_CT_ces,p130_utilitypv_class1_moderate_1,1,1
ESR_CT_ces,p130_utilitypv_class1_moderate_2,1,1
ESR_CT_ces,p131_biomass_1,1,1
ESR_CT_ces,p131_conventional_hydroelectric_1,1,1
ESR_CT_ces,p131_distributed_generation_1,1,1
ESR_CT_ces,p131_landbasedwind_class3_moderate_1,1,1
ESR_CT_ces,p131_landbasedwind_class3_moderate_2,1,1
ESR_CT_ces,p131_nuclear_nuclear__large_moderate_0,1,1
ESR_CT_ces,p131_offshore_wind_turbine_1,1,1
ESR_CT_ces,p131_offshorewind_class12_moderate_floating_0_1,1,1
ESR_CT_ces,p131_offshorewind_class12_moderate_floating_0_2,1,1
ESR_CT_ces,p131_offshorewind_class3_moderate_fixed_0_1,1,1
ESR_CT_ces,p131_offshorewind_class3_moderate_fixed_0_2,1,1
ESR_CT_ces,p131_offshorewind_class3_moderate_fixed_1_1,1,1
ESR_CT_ces,p131_offshorewind_class3_moderate_fixed_1_2,1,1
ESR_CT_ces,p131_onshore_wind_turbine_1,1,1
ESR_CT_ces,p131_small_hydroelectric_1,1,1
ESR_CT_ces,p131_solar_photovoltaic_1,1,1
ESR_CT_ces,p131_utilitypv_class1_moderate_1,1,1
