GENERATION_PROJECT,PERIOD,gen_fixed_om_by_period,gen_variable_om_by_period,gen_storage_energy_fixed_om_by_period
p67_offshorewind_class3_moderate_fixed_0_1,2035,-3101.33333333333,.,.
p67_offshorewind_class3_moderate_fixed_0_2,2035,-3101.33333333333,.,.
p67_offshorewind_class12_moderate_floating_0_1,2035,-2135.5,.,.
p67_offshorewind_class12_moderate_floating_0_2,2035,-2135.5,.,.
p68_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p68_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p68_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p68_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p68_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p68_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p68_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p69_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p69_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p69_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p69_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p69_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p69_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p69_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p70_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p70_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p70_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p70_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p70_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p70_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p70_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p71_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p71_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p71_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p71_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p71_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p71_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p71_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p72_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p72_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p72_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p72_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p72_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p72_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p72_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p73_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p73_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p73_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p73_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p73_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p73_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p73_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p74_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p74_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p74_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p74_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p74_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p74_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p74_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p74_offshorewind_class3_moderate_fixed_1_1,2035,-3101.33333333333,.,.
p74_offshorewind_class3_moderate_fixed_1_2,2035,-3101.33333333333,.,.
p74_offshorewind_class3_moderate_fixed_0_1,2035,-3101.33333333333,.,.
p74_offshorewind_class3_moderate_fixed_0_2,2035,-3101.33333333333,.,.
p74_offshorewind_class12_moderate_floating_0_1,2035,-2135.5,.,.
p74_offshorewind_class12_moderate_floating_0_2,2035,-2135.5,.,.
p75_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p75_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p75_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p75_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p75_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p75_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p75_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p75_offshorewind_class3_moderate_fixed_1_1,2035,-3101.33333333333,.,.
p75_offshorewind_class3_moderate_fixed_1_2,2035,-3101.33333333333,.,.
p75_offshorewind_class3_moderate_fixed_0_1,2035,-3101.33333333333,.,.
p75_offshorewind_class3_moderate_fixed_0_2,2035,-3101.33333333333,.,.
p75_offshorewind_class12_moderate_floating_0_1,2035,-2135.5,.,.
p75_offshorewind_class12_moderate_floating_0_2,2035,-2135.5,.,.
p76_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p76_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p76_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p76_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p76_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p76_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p76_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p76_offshorewind_class3_moderate_fixed_1_1,2035,-3101.33333333333,.,.
p76_offshorewind_class3_moderate_fixed_1_2,2035,-3101.33333333333,.,.
p76_offshorewind_class3_moderate_fixed_0_1,2035,-3101.33333333333,.,.
p76_offshorewind_class3_moderate_fixed_0_2,2035,-3101.33333333333,.,.
p76_offshorewind_class12_moderate_floating_0_1,2035,-2135.5,.,.
p76_offshorewind_class12_moderate_floating_0_2,2035,-2135.5,.,.
p77_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p77_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p77_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p77_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p77_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p77_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p77_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p78_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p78_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p78_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p78_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p78_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p78_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p78_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p79_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p79_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p79_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p79_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p79_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p79_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p79_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p79_offshorewind_class3_moderate_fixed_1_1,2035,-3101.33333333333,.,.
p79_offshorewind_class3_moderate_fixed_1_2,2035,-3101.33333333333,.,.
p79_offshorewind_class3_moderate_fixed_0_1,2035,-3101.33333333333,.,.
p79_offshorewind_class3_moderate_fixed_0_2,2035,-3101.33333333333,.,.
p79_offshorewind_class12_moderate_floating_0_1,2035,-2135.5,.,.
p79_offshorewind_class12_moderate_floating_0_2,2035,-2135.5,.,.
p80_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p80_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p80_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p80_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p80_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p80_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p80_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p80_offshorewind_class3_moderate_fixed_1_1,2035,-3101.33333333333,.,.
p80_offshorewind_class3_moderate_fixed_1_2,2035,-3101.33333333333,.,.
p80_offshorewind_class3_moderate_fixed_0_1,2035,-3101.33333333333,.,.
p80_offshorewind_class3_moderate_fixed_0_2,2035,-3101.33333333333,.,.
p80_offshorewind_class12_moderate_floating_0_1,2035,-2135.5,.,.
p80_offshorewind_class12_moderate_floating_0_2,2035,-2135.5,.,.
p81_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p81_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p81_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p81_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p81_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p81_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p81_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p82_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p82_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p82_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p82_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p82_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p82_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p82_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p83_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p83_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p83_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p83_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p83_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p83_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p83_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p84_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p84_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p84_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p84_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p84_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p84_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p84_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p85_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p85_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p85_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p85_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p85_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p85_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p85_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p86_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p86_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p86_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p86_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p86_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p86_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p86_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p87_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p87_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p87_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p87_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p87_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p87_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p87_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p88_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p88_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p88_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p88_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p88_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p88_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p88_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p89_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p89_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p89_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p89_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p89_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p89_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p89_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p90_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p90_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p90_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p90_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p90_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p90_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p90_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p90_offshorewind_class3_moderate_fixed_1_1,2035,-3101.33333333333,.,.
p90_offshorewind_class3_moderate_fixed_1_2,2035,-3101.33333333333,.,.
p90_offshorewind_class3_moderate_fixed_0_1,2035,-3101.33333333333,.,.
p90_offshorewind_class3_moderate_fixed_0_2,2035,-3101.33333333333,.,.
p90_offshorewind_class12_moderate_floating_0_1,2035,-2135.5,.,.
p90_offshorewind_class12_moderate_floating_0_2,2035,-2135.5,.,.
p91_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p91_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p91_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p91_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p91_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p91_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p91_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p91_offshorewind_class3_moderate_fixed_1_1,2035,-3101.33333333333,.,.
p91_offshorewind_class3_moderate_fixed_1_2,2035,-3101.33333333333,.,.
p91_offshorewind_class3_moderate_fixed_0_1,2035,-3101.33333333333,.,.
p91_offshorewind_class3_moderate_fixed_0_2,2035,-3101.33333333333,.,.
p91_offshorewind_class12_moderate_floating_0_1,2035,-2135.5,.,.
p91_offshorewind_class12_moderate_floating_0_2,2035,-2135.5,.,.
p92_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p92_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p92_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p92_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p92_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p92_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p92_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p93_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p93_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p93_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p93_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p93_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p93_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p93_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p94_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p94_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p94_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p94_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p94_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p94_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p94_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p95_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p95_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p95_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p95_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p95_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p95_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p95_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p95_offshorewind_class3_moderate_fixed_1_1,2035,-3101.33333333333,.,.
p95_offshorewind_class3_moderate_fixed_1_2,2035,-3101.33333333333,.,.
p95_offshorewind_class3_moderate_fixed_0_1,2035,-3101.33333333333,.,.
p95_offshorewind_class3_moderate_fixed_0_2,2035,-3101.33333333333,.,.
p95_offshorewind_class12_moderate_floating_0_1,2035,-2135.5,.,.
p95_offshorewind_class12_moderate_floating_0_2,2035,-2135.5,.,.
p96_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p96_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p96_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p96_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p96_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p96_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p96_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p97_naturalgas_1on1_combined_cycle_hframe_moderate_0,2035,-1119.66666666666,-0.0533333333333332,.
p97_naturalgas_combustion_turbine_fframe_moderate_0,2035,-515.666666666668,.,.
p97_utilityscale_battery_storage_lithium_ion_advanced_0,2035,-487.333333333333,.,-519.666666666667
p97_landbasedwind_class3_moderate_1,2035,-926.666666666668,.,.
p97_landbasedwind_class3_moderate_2,2035,-926.666666666668,.,.
p97_utilitypv_class1_moderate_1,2035,-2025.33333333333,.,.
p97_utilitypv_class1_moderate_2,2035,-2025.33333333333,.,.
p97_offshorewind_class3_moderate_fixed_1_1,2035,-3101.33333333333,.,.
p97_offshorewind_class3_moderate_fixed_1_2,2035,-3101.33333333333,.,.
p97_offshorewind_class3_moderate_fixed_0_1,2035,-3101.33333333333,.,.
p97_offshorewind_class3_moderate_fixed_0_2,2035,-3101.33333333333,.,.
p97_offshorewind_class12_moderate_floating_0_1,2035,-2135.5,.,.
