LOAD_ZONE,TIMEPOINT,ee_load_reduction
p63,20286040601,532.3687889768624
p64,20286040601,177.54037687642574
p65,20286040601,269.7892752371917
p66,20286040601,82.19128107172612
p67,20286040601,386.875801956915
p68,20286040601,12.04030170085811
p69,20286040601,18.92562393098955
p70,20286040601,130.82112237249711
p71,20286040601,5.371272315652274
p72,20286040601,116.25740414750736
p73,20286040601,7.606298379883424
p74,20286040601,9.769226829139347
p75,20286040601,35.58017299026034
p76,20286040601,40.91539649842501
p77,20286040601,11.355374358593735
p78,20286040601,29.451875717368495
p79,20286040601,95.78168149455075
p80,20286040601,296.3211975480649
p81,20286040601,70.944053135595
p82,20286040601,25.486506893732585
p83,20286040601,41.996860723053
p84,20286040601,13.662498037800075
p85,20286040601,113.08510908859836
p86,20286040601,77.82937536572662
p87,20286040601,130.10014622274525
p88,20286040601,49.89154956283725
p89,20286040601,172.02490933082288
p90,20286040601,157.78563037322138
p91,20286040601,41.996860723053
p92,20286040601,425.1235867012575
p93,20286040601,45.56569266432525
p94,20286040601,536.1899625705487
p95,20286040601,96.502657644303
p96,20286040601,174.6564722774179
p97,20286040601,208.79469296817413
p98,20286040601,206.37942286650485
p99,20286040601,467.7332771515987
p100,20286040601,15.573084834642824
p101,20286040601,495.09432203468623
p102,20286040601,274.8361082854556
p103,20286040601,318.2749213080127
p104,20286040601,29.884461407219696
p105,20286040601,219.248847139578
p106,20286040601,70.58356506071925
p107,20286040601,110.7419366019045
p108,20286040601,26.640068733335774
p109,20286040601,172.2412021757486
p110,20286040601,17.303427594047587
p111,20286040601,199.3499054064233
p112,20286040601,205.5503002942901
p113,20286040601,49.89154956283725
p114,20286040601,78.33405867055275
p115,20286040601,92.1407519383035
p116,20286040601,63.91453567551337
p117,20286040601,46.75530331141612
p118,20286040601,74.54893388435512
p119,20286040601,10.778593438792123
p120,20286040601,6.416687732792663
p121,20286040601,17.591818053948376
p122,20286040601,356.4506084373802
p123,20286040601,193.32975455599424
p124,20286040601,2.523416524131941
p125,20286040601,33.02070765864079
p126,20286040601,216.617284192983
p127,20286040601,381.7208224861875
p128,20286040601,163.9860252610886
p129,20286040601,17.303427594047587
p130,20286040601,32.15553627893842
p131,20286040601,157.82167918070886
p132,20286040601,79.6318157401065
p133,20286040601,23.17938321452625
p134,20286040601,41.70847026315224
p1,20286040602,288.2462646708428
p2,20286040602,102.594906109707
p3,20286040602,70.98010194308287
p4,20286040602,18.565135856113532
p5,20286040602,198.59288044918347
p6,20286040602,42.68178806531738
p7,20286040602,6.0561996579166495
p8,20286040602,5.1549794707266745
p9,20286040602,425.52012358362
p10,20286040602,480.67479903964494
p11,20286040602,68.99741753126474
p12,20286040602,48.41354845584563
p13,20286040602,124.69282509960524
p14,20286040602,16.4743050218328
p15,20286040602,50.39623286766375
p16,20286040602,24.6573843215178
p17,20286040602,27.433142498062956
p18,20286040602,21.88162614497269
p19,20286040602,0.4325856898511887
p20,20286040602,9.552933984213787
p21,20286040602,30.857779209384866
p22,20286040602,4.9026378183135
p23,20286040602,6.632980577718225
p24,20286040602,31.43456012918644
p25,20286040602,123.17877518512611
p26,20286040602,5.659662775553063
p27,20286040602,31.470608936674047
p28,20286040602,243.11315769636863
p29,20286040602,3.31649028885912
p30,20286040602,47.620474691118375
p31,20286040602,85.21938090068438
p32,20286040602,8.147030492197388
p33,20286040602,178.11715779622725
p34,20286040602,56.740822985481
p35,20286040602,2.8478557915203297
p36,20286040602,29.48792452485608
p37,20286040602,61.42716795886875
p38,20286040602,38.7164192416815
p39,20286040602,5.875955620478663
p40,20286040602,35.39992895282235
p41,20286040602,67.98805092161213
p42,20286040602,30.49729113450885
p43,20286040602,186.76887159325125
p44,20286040602,5.299174700677088
p45,20286040602,40.590957231036754
p46,20286040602,32.047389856475625
p47,20286040602,27.937825802889336
p48,20286040602,81.00167042463525
p49,20286040602,2.4152701016691416
p50,20286040602,161.75099919685724
p51,20286040602,83.66928217871775
p52,20286040602,4.9026378183135
p53,20286040602,116.726038644846
p54,20286040602,63.12146191078613
p55,20286040602,34.282415920706775
p56,20286040602,60.81433823157975
p57,20286040602,34.06612307578118
p58,20286040602,296.68168562294096
p59,20286040602,39.11295612404512
p60,20286040602,12.905473080560474
p61,20286040602,29.05533883500491
p62,20286040602,24.6573843215178
p63,20286040602,525.98815005156
p64,20286040602,175.4495460421451
p65,20286040602,267.44610275049786
p66,20286040602,81.14586565458562
p67,20286040602,382.33365221347503
p68,20286040602,11.8961064709077
p69,20286040602,18.565135856113532
p70,20286040602,128.44190107831574
p71,20286040602,5.263125893189475
p72,20286040602,114.27471973568925
p73,20286040602,7.462103149933013
p74,20286040602,9.66108040667655
p75,20286040602,35.18363610789675
p76,20286040602,40.44676200108637
p77,20286040602,11.247227936130937
p78,20286040602,29.163485257467716
p79,20286040602,94.77231488489812
p80,20286040602,293.2570489116191
p81,20286040602,70.18702817835562
p82,20286040602,25.23416524131937
p83,20286040602,41.4921774182265
p84,20286040602,13.41015638538686
p85,20286040602,110.165155682103
p86,20286040602,75.05361718918125
p87,20286040602,125.05331317448136
p88,20286040602,48.08910918845737
p89,20286040602,164.31046452847687
p90,20286040602,150.72006410565186
p91,20286040602,39.90602988877237
p92,20286040602,409.5505018666125
p93,20286040602,44.95286293703625
p94,20286040602,511.4244318265687
p95,20286040602,93.7629482752455
p96,20286040602,169.50149280669112
p97,20286040602,204.39673845468712
p98,20286040602,202.08961477548075
p99,20286040602,475.9524052587713
p100,20286040602,15.825426487056037
p101,20286040602,470.97766982548126
p102,20286040602,261.35385428509386
p103,20286040602,314.129308446939
p104,20286040602,29.48792452485608
p105,20286040602,217.5906019951485
p106,20286040602,70.07888175589275
p107,20286040602,109.94886283717726
p108,20286040602,26.27958065845976
p109,20286040602,169.89802968905477
p110,20286040602,17.015037134146798
p111,20286040602,201.04419935834025
p112,20286040602,207.42483828364536
p113,20286040602,50.32413525268837
p114,20286040602,79.055034820305
p115,20286040602,93.61875304529512
p116,20286040602,64.70760944024062
p117,20286040602,47.368133038705125
p118,20286040602,76.02693499134675
p119,20286040602,10.922788668742536
p120,20286040602,6.524834155255425
p121,20286040602,17.808110898873974
p122,20286040602,362.03817359795806
p123,20286040602,196.03341511756423
p124,20286040602,2.5594653316195384
p125,20286040602,33.74168380839277
p126,20286040602,220.72684824656963
p127,20286040602,375.5204275983187
p128,20286040602,162.29173130917124
p129,20286040602,16.762695481733587
p130,20286040602,30.96592563184766
p131,20286040602,154.07260320199873
p132,20286040602,77.75727775075124
p133,20286040602,22.710748717187435
p134,20286040602,41.167738150838254
p1,20286040603,279.95503894869483
p2,20286040603,99.45865985828588
p3,20286040603,68.85322230131437
p4,20286040603,17.98835493631196
p5,20286040603,194.699609240523
p6,20286040603,41.78056787812724
p7,20286040603,5.659662775553063
p8,20286040603,4.866589010825888
p9,20286040603,404.4315712033762
p10,20286040603,456.84653729034375
p11,20286040603,65.5006832049675
p12,20286040603,45.890131931713874
p13,20286040603,118.67267424917624
p14,20286040603,15.933572909518798
p15,20286040603,48.521694878308494
p16,20286040603,23.82826174930301
p17,20286040603,26.676117540823352
p18,20286040603,21.01645476527029
p19,20286040603,0.4325856898511887
p20,20286040603,9.300592331800576
p21,20286040603,30.677535171946875
p22,20286040603,4.9026378183135
p23,20286040603,6.632980577718225
p24,20286040603,31.29036489923606
p25,20286040603,121.01584673587011
p26,20286040603,5.551516353090263
p27,20286040603,30.49729113450885
p28,20286040603,235.72315216141087
p29,20286040603,3.208343866396324
p30,20286040603,46.14247358412676
p31,20286040603,84.17396548354388
p32,20286040603,8.147030492197388
p33,20286040603,173.57500805278988
p34,20286040603,55.26282187848937
p35,20286040603,2.775758176545132
p36,20286040603,30.10075425214526
p37,20286040603,61.85975364872025
p38,20286040603,38.7885168566565
p39,20286040603,6.308541310329862
p40,20286040603,37.77915024700388
p41,20286040603,72.24181020514874
p42,20286040603,31.831097011550025
p43,20286040603,186.6246763633009
p44,20286040603,5.299174700677088
p45,20286040603,40.23046915616062
p46,20286040603,32.29973150888883
p47,20286040603,27.541288920525748
p48,20286040603,81.14586565458562
p49,20286040603,2.48736771664434
p50,20286040603,167.8432476622616
p51,20286040603,86.87762604511387
p52,20286040603,5.227077085701863
p53,20286040603,124.07999537231623
p54,20286040603,63.66219402310012
p55,20286040603,34.49870876563237
p56,20286040603,60.27360611926575
p57,20286040603,34.17426949824397
p58,20286040603,290.7696811949745
p59,20286040603,39.14900493153262
p60,20286040603,12.941521888048086
p61,20286040603,29.05533883500491
p62,20286040603,24.693433129005413
p63,20286040603,526.925419046235
p64,20286040603,175.81003411702088
p65,20286040603,267.5902979804482
p66,20286040603,81.290060884536
p67,20286040603,383.0185795557412
p68,20286040603,11.860057663420124
p69,20286040603,18.38489181867555
p70,20286040603,127.36043685368774
p71,20286040603,5.335223508164662
p72,20286040603,115.24803753785436
p73,20286040603,7.5342007649082365
p74,20286040603,9.769226829139347
p75,20286040603,35.472026567797535
p76,20286040603,40.80725007596212
p77,20286040603,11.319325551106123
p78,20286040603,29.415826909880884
p79,20286040603,95.63748626460038
p80,20286040603,297.1863689277671
p81,20286040603,71.12429717303326
p82,20286040603,25.630702123683
p83,20286040603,42.17710476049088
p84,20286040603,13.554351615337277
p85,20286040603,109.0476426499875
p86,20286040603,73.57561608219
p87,20286040603,121.7007740781345
p88,20286040603,46.863449733879
p89,20286040603,160.45324212730387
p90,20286040603,147.15123216437962
p91,20286040603,38.7164192416815
p92,20286040603,402.23259394663125
p93,20286040603,45.56569266432525
p94,20286040603,498.51895874601
p95,20286040603,94.37577800253447
p96,20286040603,170.69110345378198
p97,20286040603,205.44215387182763
p98,20286040603,203.06293257764585
p99,20286040603,512.2535543987849
p100,20286040603,17.087134749121986
p101,20286040603,457.67565986256
p102,20286040603,253.89175113516075
p103,20286040603,317.0492618534344
p104,20286040603,29.740266177269287
p105,20286040603,218.99650548716477
p106,20286040603,70.51146744574388
p107,20286040603,110.59774137195411
p108,20286040603,26.640068733335774
p109,20286040603,172.27725098323614
p110,20286040603,17.303427594047587
p111,20286040603,210.9576214174301
p112,20286040603,218.52787098982571
p113,20286040603,52.99174700677087
p114,20286040603,83.20064768137875
p115,20286040603,101.33319784764112
p116,20286040603,69.06951514623975
p117,20286040603,50.720672135052
p118,20286040603,82.55176914660187
p119,20286040603,11.860057663420124
p120,20286040603,7.065566267569425
p121,20286040603,19.466356043303517
p122,20286040603,391.4179517003512
p123,20286040603,213.91362363141332
p124,20286040603,2.7397093690575334
p125,20286040603,36.12090510257434
p126,20286040603,235.83129858387332
p127,20286040603,376.24140374807246
p128,20286040603,163.33714672631174
p129,20286040603,16.438256214345188
p130,20286040603,31.25431609174845
p131,20286040603,153.53187108968476
p132,20286040603,77.4688872908505
p133,20286040603,22.27816302733628
p134,20286040603,43.51091063753213
p1,20286040604,275.8454748951086
p2,20286040604,98.1609027887325
p3,20286040604,67.627562846736
p4,20286040604,17.772062091386363
p5,20286040604,191.63546060407688
p6,20286040604,41.05959172837537
p7,20286040604,5.515467545602649
p8,20286040604,4.686344973387899
p9,20286040604,387.12814360932754
p10,20286040604,437.3080836320663
p11,20286040604,62.40048576103425
p12,20286040604,44.6644724771355
p13,20286040604,115.71667203519335
p14,20286040604,15.789377679568425
p15,20286040604,48.341450840870245
p16,20286040604,23.72011532684021
p17,20286040604,26.459824695897748
p18,20286040604,20.728064305369497
p19,20286040604,0.4325856898511887
p20,20286040604,9.192445909337774
p21,20286040604,29.956559022194888
p22,20286040604,4.9026378183135
p23,20286040604,6.488785347767849
p24,20286040604,30.64148636445926
p25,20286040604,119.68204085882924
p26,20286040604,5.515467545602649
p27,20286040604,30.10075425214526
p28,20286040604,232.7671499474276
p29,20286040604,3.1722950589087224
p30,20286040604,45.56569266432525
p31,20286040604,85.29147851565936
p32,20286040604,8.110981684709813
p33,20286040604,170.83529868373236
p34,20286040604,54.32555288381175
p35,20286040604,2.775758176545132
p36,20286040604,32.08343866396324
p37,20286040604,63.12146191078613
p38,20286040604,38.57222401173113
p39,20286040604,7.029517460081813
p40,20286040604,42.10500714551588
p41,20286040604,79.99230381498263
p42,20286040604,32.9486100436656
p43,20286040604,192.64482721372988
p44,20286040604,5.479418738115075
p45,20286040604,40.73515246098712
p46,20286040604,32.26368270140122
p47,20286040604,27.937825802889336
p48,20286040604,86.30084512531236
p49,20286040604,2.7397093690575334
p50,20286040604,184.4977967215324
p51,20286040604,95.74563268706324
p52,20286040604,5.875955620478663
p53,20286040604,139.94147066685974
p54,20286040604,67.1228795419095
p55,20286040604,36.33719794749994
p56,20286040604,61.93185126369525
p57,20286040604,36.15695391006191
p58,20286040604,288.2462646708428
p59,20286040604,41.23983576581325
p60,20286040604,13.734595652775262
p61,20286040604,30.82173040189725
p62,20286040604,26.27958065845976
p63,20286040604,558.57627202035
p64,20286040604,185.975797828524
p65,20286040604,282.4063578578516
p66,20286040604,86.40899154777526
p67,20286040604,405.3327913905637
p68,20286040604,12.256594545783711
p69,20286040604,18.60118466360115
p70,20286040604,128.87448676816686
p71,20286040604,5.587565160577875
p72,20286040604,121.44843242572162
p73,20286040604,7.930737647271824
p74,20286040604,9.80527563662696
p75,20286040604,35.39992895282235
p76,20286040604,40.66305484601176
p77,20286040604,11.283276743618512
p78,20286040604,29.3437292949057
p79,20286040604,95.34909580469962
p80,20286040604,315.42706551649235
p81,20286040604,75.59434930149526
p82,20286040604,27.18080084564973
p83,20286040604,44.80866770708587
p84,20286040604,14.239278957601648
p85,20286040604,112.25598651638364
p86,20286040604,72.81859112495025
p87,20286040604,120.72745627596936
p88,20286040604,46.50296165900287
p89,20286040604,159.73226597755163
p90,20286040604,146.5744512445781
p91,20286040604,39.97812750374737
p92,20286040604,401.76395944929374
p93,20286040604,48.91823176067213
p94,20286040604,497.5456409438437
p95,20286040604,97.36782902400525
p96,20286040604,176.35076622933488
p97,20286040604,215.78816162076825
p98,20286040604,213.19264748166117
p99,20286040604,572.5632093255375
p100,20286040604,19.069819160939925
p101,20286040604,471.91493882016
p102,20286040604,261.85853758992
p103,20286040604,318.5633117679135
p104,20286040604,29.884461407219696
p105,20286040604,229.30646442861823
p106,20286040604,73.6116648896775
p107,20286040604,115.572476805243
p108,20286040604,28.694850760128897
p109,20286040604,185.00248002635885
p110,20286040604,18.637233471088763
p111,20286040604,232.51480829501435
p112,20286040604,242.64452319902963
p113,20286040604,58.65140978232375
p114,20286040604,92.2128495532785
p115,20286040604,113.66189000840023
p116,20286040604,76.67581352612325
p117,20286040604,56.56057894804312
p118,20286040604,93.36641139288189
p119,20286040604,13.302009962924062
p120,20286040604,7.930737647271824
p121,20286040604,22.13396779738586
p122,20286040604,438.4255966641825
p123,20286040604,242.3921815466164
p124,20286040604,3.100197443933528
p125,20286040604,40.55490842354887
p126,20286040604,264.4180029215396
p127,20286040604,400.46620237974
p128,20286040604,170.79924987624452
p129,20286040604,17.303427594047587
p130,20286040604,32.76836600622761
p131,20286040604,158.07402083312212
p132,20286040604,79.01898601281711
p133,20286040604,23.431724866939422
p134,20286040604,45.74593670176312
p1,20286040605,274.3314249806295
p2,20286040605,97.656219483906
p3,20286040605,67.19497715688487
p4,20286040605,17.66391566892356
p5,20286040605,192.0319974864405
p6,20286040605,41.09564053586288
p7,20286040605,5.407321123139887
p8,20286040605,4.506100935949875
p9,20286040605,375.1959883309312
p10,20286040605,423.7897808242162
p11,20286040605,60.4898989641915
p12,20286040605,43.90744751989575
p13,20286040605,113.80608523835063
p14,20286040605,15.789377679568425
p15,20286040605,48.23330441840775
p16,20286040605,23.68406651935264
p17,20286040605,27.32499607560015
p18,20286040605,21.412991647633877
p19,20286040605,0.4325856898511887
p20,20286040605,9.480836369238563
p21,20286040605,30.53333994199646
p22,20286040605,4.9026378183135
p23,20286040605,6.5969317702306505
p24,20286040605,31.21826728426084
p25,20286040605,120.97979792838262
p26,20286040605,5.551516353090263
p27,20286040605,30.10075425214526
p28,20286040605,233.05554040732835
p29,20286040605,3.1722950589087224
p30,20286040605,45.56569266432525
p31,20286040605,86.40899154777526
p32,20286040605,8.6156649895362
p33,20286040605,170.11432253398013
p34,20286040605,54.109260038886376
p35,20286040605,2.8478557915203297
p36,20286040605,36.30114914001233
p37,20286040605,67.30312357934774
p38,20286040605,41.09564053586288
p39,20286040605,7.606298379883424
p40,20286040605,45.45754624186237
p41,20286040605,85.97640585792375
p42,20286040605,32.516024353814394
p43,20286040605,207.9655703959594
p44,20286040605,5.912004427966275
p45,20286040605,43.76325228994538
p46,20286040605,35.11153849292156
p47,20286040605,28.334362685252923
p48,20286040605,95.60143745711288
p49,20286040605,2.95600221398313
p50,20286040605,194.84380447047337
p51,20286040605,101.22505142517824
p52,20286040605,6.200394887867062
p53,20286040605,147.36752500930535
p54,20286040605,70.47541863825637
p55,20286040605,38.06754070690462
p56,20286040605,63.73429163807513
p57,20286040605,39.761834658822
p58,20286040605,298.5201748048084
p59,20286040605,44.91681412954837
p60,20286040605,15.248645567254425
p61,20286040605,34.10217188326879
p62,20286040605,29.091387642492485
p63,20286040605,615.7496806956825
p64,20286040605,204.39673845468712
p65,20286040605,309.6592563184766
p66,20286040605,95.70958387957576
p67,20286040605,445.59930935421374
p68,20286040605,13.1938635404613
p69,20286040605,20.007088155617517
p70,20286040605,138.0669326775045
p71,20286040605,5.875955620478663
p72,20286040605,127.54068089112562
p73,20286040605,8.363323337122987
p74,20286040605,10.598349401354136
p75,20286040605,38.680370434194
p76,20286040605,44.41213082472225
p77,20286040605,12.292643353271286
p78,20286040605,31.939243434012823
p79,20286040605,104.217102446649
p80,20286040605,340.19259626047307
p81,20286040605,81.65054895941212
p82,20286040605,29.415826909880884
p83,20286040605,48.41354845584563
p84,20286040605,14.924206299866023
p85,20286040605,115.96901368760624
p86,20286040605,75.59434930149526
p87,20286040605,124.72887390709312
p88,20286040605,47.90886515101913
p89,20286040605,164.67095260335302
p90,20286040605,151.0445033730405
p91,20286040605,43.90744751989575
p92,20286040605,412.14601600572
p93,20286040605,51.91028278214287
p94,20286040605,515.17350780528
p95,20286040605,108.32666650023523
p96,20286040605,196.7543912673161
p97,20286040605,238.8954472203195
p98,20286040605,235.5429081239726
p99,20286040605,598.6985947540462
p100,20286040605,19.934990540642325
p101,20286040605,517.7690219443875
p102,20286040605,287.48923971360296
p103,20286040605,348.37567556015813
p104,20286040605,32.76836600622761
p105,20286040605,245.3842325680871
p106,20286040605,78.4782539005035
p107,20286040605,123.214823992614
p108,20286040605,30.461242327021274
p109,20286040605,196.17761034751464
p110,20286040605,19.754746503204338
p111,20286040605,243.94228026858335
p112,20286040605,255.3337034346645
p113,20286040605,61.6434608037945
p114,20286040605,97.00734094912912
p115,20286040605,119.60994324385386
p116,20286040605,80.2446454673955
p117,20286040605,59.26423950961313
p118,20286040605,98.01670755878212
p119,20286040605,14.02298611267605
p120,20286040605,8.363323337122987
p121,20286040605,23.323578444476627
p122,20286040605,460.9921501514175
p123,20286040605,255.54999627959023
p124,20286040605,3.244392673883921
p125,20286040605,43.33066660009425
p126,20286040605,282.65869951026485
p127,20286040605,453.13351011912
p128,20286040605,187.3456525130528
p129,20286040605,18.85352631601436
p130,20286040605,36.73373482986352
p131,20286040605,173.1063735554509
p132,20286040605,88.49982238205587
p133,20286040605,25.053921203881387
p134,20286040605,48.954280568159625
p1,20286040606,279.1980139914551
p2,20286040606,100.21568481552562
p3,20286040606,68.06014853658712
p4,20286040606,18.132550166262373
p5,20286040606,197.69166026199372
p6,20286040606,42.46549522039162
p7,20286040606,5.479418738115075
p8,20286040606,4.506100935949875
p9,20286040606,375.1238907159562
p10,20286040606,423.7176832092412
p11,20286040606,60.4898989641915
p12,20286040606,43.79930109743287
p13,20286040606,113.62584120091238
p14,20286040606,16.113816946956824
p15,20286040606,49.31476864303575
p16,20286040606,24.152701016691413
p17,20286040606,28.658801952641323
p18,20286040606,22.09791898989825
p19,20286040606,0.46863449733879
p20,20286040606,9.913422059089765
p21,20286040606,31.074072054310463
p22,20286040606,4.9026378183135
p23,20286040606,6.70507819269345
p24,20286040606,31.650852974112038
p25,20286040606,124.72887390709312
p26,20286040606,5.695711583040675
p27,20286040606,30.82173040189725
p28,20286040606,237.85003180317895
p29,20286040606,3.244392673883921
p30,20286040606,46.57505927397825
p31,20286040606,90.12201871899786
p32,20286040606,9.66108040667655
p33,20286040606,174.40413062500463
p34,20286040606,55.55121233839012
p35,20286040606,2.95600221398313
p36,20286040606,38.13963832188
p37,20286040606,74.98151957420625
p38,20286040606,46.82740092639112
p39,20286040606,7.786542417321412
p40,20286040606,46.647156888953255
p41,20286040606,88.17538311466762
p42,20286040606,26.928459193236563
p43,20286040606,234.2811998619067
p44,20286040606,6.669029385205838
p45,20286040606,48.341450840870245
p46,20286040606,37.81519905449137
p47,20286040606,29.6681685622941
p48,20286040606,99.49470866577376
p49,20286040606,2.95600221398313
p50,20286040606,196.8264888822911
p51,20286040606,102.23441803483124
p52,20286040606,6.344590117817438
p53,20286040606,151.0445033730405
p54,20286040606,76.24322783627213
p55,20286040606,41.02354292088787
p56,20286040606,67.158928349397
p57,20286040606,41.31193338078862
p58,20286040606,315.5712607464428
p59,20286040606,46.50296165900287
p60,20286040606,15.861475294543611
p61,20286040606,35.43597776030996
p62,20286040606,30.280998289583287
p63,20286040606,639.7221376749338
p64,20286040606,212.0751344495456
p65,20286040606,321.0146306770702
p66,20286040606,99.60285508823624
p67,20286040606,462.4701512584087
p68,20286040606,14.78001106991565
p69,20286040606,21.989772567435487
p70,20286040606,151.6573331003295
p71,20286040606,6.38063892530505
p72,20286040606,137.9948350625295
p73,20286040606,9.012201871899787
p74,20286040606,11.319325551106123
p75,20286040606,41.78056787812724
p76,20286040606,47.872816343531625
p77,20286040606,13.229912347948874
p78,20286040606,34.39056234316957
p79,20286040606,112.54437697628435
p80,20286040606,362.2544664428839
p81,20286040606,87.05787008255176
p82,20286040606,31.36246251421125
p83,20286040606,51.54979470726675
p84,20286040606,16.113816946956824
p85,20286040606,122.7822383027625
p86,20286040606,80.208596659908
p87,20286040606,133.7410757789929
p88,20286040606,51.18930663239063
p89,20286040606,177.64852329888862
p90,20286040606,162.94060984394812
p91,20286040606,48.41354845584563
p92,20286040606,441.669989338065
p93,20286040606,54.14530884637387
p94,20286040606,556.01680668873
p95,20286040606,112.400181746334
p96,20286040606,204.43278726217463
p97,20286040606,257.1361438090447
p98,20286040606,253.24287260038383
p99,20286040606,611.027286914805
p100,20286040606,20.331527423005912
p101,20286040606,570.5444761062299
p102,20286040606,317.0492618534344
p103,20286040606,373.3214503415768
p104,20286040606,35.11153849292156
p105,20286040606,256.16282600687924
p106,20286040606,81.72264657438711
p107,20286040606,128.29770584836538
p108,20286040606,31.79504820406245
p109,20286040606,204.4688360696621
p110,20286040606,20.65596669039431
p111,20286040606,247.43901459488063
p112,20286040606,259.19092583583785
p113,20286040606,62.58072979847212
p114,20286040606,98.41324444114576
p115,20286040606,121.95311573054774
p116,20286040606,81.00167042463525
p117,20286040606,59.87706923690212
p118,20286040606,100.28778243050064
p119,20286040606,14.275327765089264
p120,20286040606,8.543567374561013
p121,20286040606,24.00850578674104
p122,20286040606,469.89620560085626
p123,20286040606,262.6155625471597
p124,20286040606,3.2804414813715224
p125,20286040606,44.98891174452375
p126,20286040606,294.518757173685
p127,20286040606,487.3077796173637
p128,20286040606,199.638295866324
p129,20286040606,22.42235825728665
p130,20286040606,43.25856898511888
p131,20286040606,202.19776119794363
p132,20286040606,104.72178575147552
p133,20286040606,29.379778102393274
p134,20286040606,53.027795814258376
p1,20286040607,293.437292949057
p2,20286040607,107.06495823816938
p3,20286040607,70.98010194308287
p4,20286040607,19.394258428328325
p5,20286040607,214.382258128752
p6,20286040607,46.466912851515374
p7,20286040607,5.62361396806545
p8,20286040607,4.650296165900287
p9,20286040607,383.84770212795377
p10,20286040607,433.559007653355
p11,20286040607,61.89580245620775
p12,20286040607,44.80866770708587
p13,20286040607,116.0411113025816
p14,20286040607,17.2313299790724
p15,20286040607,52.955698199283
p16,20286040607,25.77489735363337
p17,20286040607,31.29036489923606
p18,20286040607,24.04455459422861
p19,20286040607,0.5046833048263875
p20,20286040607,10.742544631304549
p21,20286040607,33.12885408110359
p22,20286040607,5.335223508164662
p23,20286040607,7.029517460081813
p24,20286040607,33.4893421559796
p25,20286040607,136.949419645389
p26,20286040607,6.308541310329862
p27,20286040607,33.1649028885912
p28,20286040607,254.97321535978875
p29,20286040607,3.4606855188095174
p30,20286040607,49.89154956283725
p31,20286040607,96.28636479937724
p32,20286040607,10.20181251899055
p33,20286040607,184.7140895664581
p34,20286040607,58.975849049712
p35,20286040607,3.208343866396324
p36,20286040607,38.211735936855
p37,20286040607,77.28864325341263
p38,20286040607,49.81945194786187
p39,20286040607,8.038884069734587
p40,20286040607,48.0530603809695
p41,20286040607,90.66275083131188
p42,20286040607,16.870841904196386
p43,20286040607,247.36691697990523
p44,20286040607,7.065566267569425
p45,20286040607,51.2974530548535
p46,20286040607,39.221102546508
p47,20286040607,31.831097011550025
p48,20286040607,100.10753839306274
p49,20286040607,3.0280998289583287
p50,20286040607,201.18839458829063
p51,20286040607,104.50549290654976
p52,20286040607,6.524834155255425
p53,20286040607,155.33431146406463
p54,20286040607,80.7853775797095
p55,20286040607,43.43881302255713
p56,20286040607,69.50210083609124
p57,20286040607,41.52822622571437
p58,20286040607,328.69302667192875
p59,20286040607,46.82740092639112
p60,20286040607,15.969621717006412
p61,20286040607,35.58017299026034
p62,20286040607,30.461242327021274
p63,20286040607,643.39911603867
p64,20286040607,213.22869628914896
p65,20286040607,322.2763389391361
p66,20286040607,100.21568481552562
p67,20286040607,465.10171420500376
p68,20286040607,15.609133642130438
p69,20286040607,23.323578444476627
p70,20286040607,160.56138854976638
p71,20286040607,6.7771758076686375
p72,20286040607,146.28606078467735
p73,20286040607,9.552933984213787
p74,20286040607,11.643764818494525
p75,20286040607,43.36671540758175
p76,20286040607,49.6752567179115
p77,20286040607,13.770644460262874
p78,20286040607,35.65227060523552
p79,20286040607,116.79813625982138
p80,20286040607,375.2680859459063
p81,20286040607,90.23016514146074
p82,20286040607,32.516024353814394
p83,20286040607,53.35223508164663
p84,20286040607,17.051085941634373
p85,20286040607,127.43253446866312
p86,20286040607,83.74137979369274
p87,20286040607,141.05898369897525
p88,20286040607,53.82086957898562
p89,20286040607,188.5352631601436
p90,20286040607,172.926129518013
p91,20286040607,52.3068196645065
p92,20286040607,472.8161590073513
p93,20286040607,55.29887068597725
p94,20286040607,588.8572703099325
p95,20286040607,116.185306532532
p96,20286040607,211.4983535297441
p97,20286040607,266.97746825315926
p98,20286040607,262.7597577771101
p99,20286040607,617.1195353802112
p100,20286040607,20.54782026793151
p101,20286040607,615.3531438133163
p102,20286040607,342.0671342498284
p103,20286040607,384.027946165395
p104,20286040607,36.12090510257434
p105,20286040607,261.1015126326806
p106,20286040607,83.27274529635412
p107,20286040607,130.67692714254673
p108,20286040607,32.516024353814394
p109,20286040607,208.8307417756616
p110,20286040607,21.08855238024551
p111,20286040607,250.8276024987146
p112,20286040607,262.9760506220355
p113,20286040607,63.44590117817437
p114,20286040607,99.89124554813736
p115,20286040607,122.6740918803
p116,20286040607,81.57845134443674
p117,20286040607,60.27360611926575
p118,20286040607,101.36924665512863
p119,20286040607,14.347425380064449
p120,20286040607,8.579616182048587
p121,20286040607,24.296896246641825
p122,20286040607,472.7440613923762
p123,20286040607,266.07624806596914
p124,20286040607,3.352539096346717
p125,20286040607,45.56569266432525
p126,20286040607,298.916711687172
p127,20286040607,507.3869653879575
p128,20286040607,206.0910324066041
p129,20286040607,24.00850578674104
p130,20286040607,45.96222954668888
p131,20286040607,217.33826034273525
p132,20286040607,114.5991590030775
p133,20286040607,32.011341048988015
